0	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0	0.0158124
3.75	0.0237249	0.0307173	0.0323405	0.0321904	0.0314209	0.0318432	0.0318228	0.0310038	0.0317084	0.0242214	0.0239076
3.85	0.0236902	0.0310684	0.032276	0.0317429	0.03228	0.031615	0.0321455	0.0314598	0.0314963	0.024144	0.0241925
3.95	0.0237551	0.0334528	0.0300405	0.0320997	0.0317798	0.0320918	0.0319411	0.0318694	0.0314457	0.0240838	0.0244786
4.05	0.023833	0.0305809	0.0319325	0.0325825	0.0309419	0.0322282	0.0306603	0.0320312	0.0311696	0.0240387	0.02457
4.15	0.0238928	0.0316652	0.0318455	0.0322976	0.0314129	0.0321491	0.0317266	0.031837	0.0311885	0.0240061	0.0244768
4.25	0.0239365	0.0332437	0.0315091	0.0327425	0.0319624	0.0326258	0.0319278	0.031704	0.0313232	0.0239857	0.0243949
4.35	0.0240078	0.0327054	0.0315811	0.0321702	0.0313104	0.0321108	0.0312214	0.0315995	0.0310768	0.0239755	0.0243237
4.45	0.0240522	0.0314912	0.0323076	0.0312921	0.0312274	0.0315953	0.0310184	0.031348	0.031007	0.0239731	0.0242619
4.55	0.0240844	0.0306591	0.0330745	0.0318897	0.0318535	0.0318212	0.0318031	0.0314705	0.0310115	0.0239771	0.0242085
4.65	0.0240639	0.0325912	0.0304285	0.0315365	0.031331	0.0316061	0.0316946	0.0313544	0.0309321	0.0239864	0.0241626
4.75	0.0240768	0.03262	0.0303012	0.0312915	0.0314783	0.031378	0.0315241	0.0313329	0.0310505	0.0239993	0.0241244
4.85	0.0240704	0.0329467	0.0299941	0.0317409	0.0313115	0.0312752	0.0312959	0.0312522	0.0311376	0.0240141	0.0240932
4.95	0.0240968	0.0313379	0.0320697	0.0314587	0.0318512	0.0311303	0.0316674	0.0311922	0.0310712	0.0240287	0.024068
5.05	0.0240527	0.0311601	0.0305992	0.0311131	0.0316966	0.0313492	0.0313862	0.0312447	0.0312991	0.0240407	0.0240489
5.15	0.0240587	0.0324466	0.0309156	0.0321141	0.0310931	0.0319376	0.0311471	0.0312407	0.0311421	0.0240495	0.024035
5.25	0.0240564	0.031408	0.0307763	0.031397	0.0303347	0.0314574	0.0309403	0.0311421	0.0312309	0.0240562	0.0240261
5.35	0.0240379	0.0300261	0.0316841	0.0307123	0.0306954	0.031109	0.0311004	0.0312176	0.0310411	0.0240604	0.0240216
5.45	0.0240491	0.0307654	0.0318007	0.0311714	0.0317852	0.0313359	0.0316606	0.0311451	0.0312471	0.0240626	0.0240205
5.55	0.0240304	0.0310062	0.033771	0.0311193	0.0318647	0.0311855	0.0316473	0.0312316	0.0313262	0.0240627	0.0240218
5.65	0.0240446	0.0325449	0.0311275	0.0308803	0.0311966	0.0311566	0.0312427	0.0312409	0.0314285	0.0240623	0.0240253
5.75	0.024051	0.0317763	0.0313757	0.0313155	0.0308633	0.0314172	0.0309113	0.0312208	0.0313128	0.0240612	0.0240302
5.85	0.0240506	0.0308777	0.0316017	0.0309144	0.0311943	0.0311931	0.0313601	0.0311867	0.0312825	0.0240598	0.024036
5.95	0.0240767	0.0311488	0.0314524	0.0309078	0.0313568	0.0310527	0.0314667	0.0312643	0.0313731	0.0240574	0.0240417
6.05	0.0240691	0.0308821	0.0318568	0.031234	0.0310692	0.0310799	0.0312026	0.0312327	0.031344	0.0240557	0.0240462
6.15	0.024069	0.0314999	0.0310972	0.0310671	0.030854	0.0312532	0.0307299	0.0312402	0.0311872	0.0240545	0.0240495
6.25	0.0240728	0.0317944	0.0320025	0.0312848	0.0317834	0.0314585	0.0317514	0.0313597	0.0312974	0.0240537	0.0240518
6.35	0.024077	0.0314092	0.0317838	0.0312282	0.031769	0.0312266	0.0313641	0.0311552	0.031198	0.0240533	0.0240526
6.45	0.0240753	0.0312767	0.0318756	0.0314204	0.03083	0.0312208	0.0310586	0.0312307	0.0313264	0.0240532	0.0240526
6.55	0.0240702	0.0311078	0.0321919	0.0311794	0.0315413	0.0313143	0.03155	0.0312545	0.0314148	0.0240529	0.024052
6.65	0.0240513	0.0313138	0.030605	0.0314996	0.0311924	0.031591	0.0313229	0.0313064	0.0312842	0.0240526	0.0240521
6.75	0.0240461	0.0311691	0.0302585	0.0312736	0.0306203	0.0312538	0.0311795	0.0313563	0.0311782	0.0240519	0.024052
6.85	0.0240458	0.0315592	0.0312072	0.031186	0.0311196	0.0312219	0.0312525	0.0313327	0.0311376	0.0240515	0.0240517
6.95	0.0240343	0.0315897	0.0310898	0.0312554	0.0315813	0.0312863	0.0312902	0.0311981	0.0311011	0.024051	0.0240513
7.05	0.024037	0.032315	0.0302152	0.0318408	0.0314004	0.0315108	0.0311223	0.0312019	0.0312625	0.0240501	0.0240512
7.15	0.0240361	0.0308722	0.0317994	0.0310562	0.0314846	0.0311108	0.0316945	0.0311324	0.0312618	0.0240495	0.0240515
7.25	0.0240473	0.0315423	0.0324951	0.0314171	0.0313435	0.0314532	0.0315888	0.0313138	0.0313321	0.0240486	0.0240517
7.35	0.0240455	0.0310186	0.0316735	0.0316907	0.0314324	0.0314982	0.031103	0.0312682	0.0313579	0.0240469	0.0240516
7.45	0.0240408	0.0305	0.0311261	0.031267	0.0314737	0.0314676	0.0313249	0.0312816	0.0312671	0.0240453	0.0240519
7.55	0.0240311	0.032175	0.0320544	0.0314622	0.0316469	0.0313713	0.0319218	0.0312463	0.0312568	0.0240442	0.0240523
7.65	0.0240337	0.0316483	0.0305468	0.0314735	0.0309722	0.0314011	0.0308319	0.0313357	0.0311627	0.0240446	0.0240526
7.75	0.0240407	0.0314608	0.0318184	0.0311253	0.0316184	0.0311146	0.0313511	0.031208	0.0312007	0.0240452	0.0240528
7.85	0.0240494	0.0316412	0.0311623	0.0317007	0.0313814	0.0315269	0.0312909	0.031239	0.0312385	0.0240456	0.0240527
7.95	0.0240558	0.0308685	0.0312455	0.0312372	0.0310776	0.0312468	0.0312213	0.0312856	0.0311855	0.0240468	0.0240522
8.05	0.0240517	0.030471	0.0304015	0.0312314	0.031151	0.0313401	0.0314676	0.0312747	0.0312744	0.0240478	0.0240515
8.15	0.0240542	0.0316934	0.0316241	0.0310951	0.0316506	0.0312204	0.031434	0.0312873	0.0313438	0.0240492	0.0240512
8.25	0.0240402	0.0312101	0.0319774	0.0313308	0.0314405	0.0313821	0.0312941	0.0311584	0.0312633	0.0240501	0.0240507
8.35	0.0240383	0.0316864	0.0319865	0.031163	0.0310829	0.0313304	0.0313225	0.0312214	0.0312467	0.0240504	0.0240502
8.45	0.0240446	0.0310915	0.0307746	0.0311343	0.030968	0.031181	0.0311106	0.0312729	0.0312023	0.0240509	0.0240496
8.55	0.0240556	0.0312044	0.0311203	0.030983	0.031264	0.0309965	0.0312059	0.0312247	0.0312667	0.0240518	0.0240493
8.65	0.0240668	0.0313981	0.0308583	0.0313351	0.0312935	0.0311844	0.0311669	0.0312412	0.0313162	0.0240526	0.0240491
8.75	0.0240489	0.0313079	0.0321188	0.0311803	0.0317837	0.0313225	0.0314337	0.0312139	0.031342	0.0240535	0.0240492
8.85	0.0240654	0.0315262	0.0310325	0.0316411	0.0308882	0.0315238	0.031207	0.0312662	0.0312787	0.0240536	0.0240492
8.95	0.0240535	0.0312707	0.0297303	0.0315306	0.0310983	0.0313564	0.031343	0.031281	0.0311983	0.0240531	0.0240494
9.05	0.0240586	0.0306	0.0312406	0.0311517	0.0312506	0.0311438	0.0312248	0.0312685	0.0312756	0.0240526	0.0240497
9.15	0.0240643	0.0317394	0.0306067	0.031348	0.0313593	0.0312815	0.0313206	0.031329	0.0312319	0.0240525	0.0240498
9.25	0.0240559	0.0313302	0.0316315	0.031123	0.0310961	0.0312582	0.0313913	0.031283	0.0313238	0.0240524	0.0240498
9.35	0.0240504	0.0307186	0.0315392	0.0312387	0.0312742	0.0312723	0.0312787	0.0312025	0.0311019	0.0240527	0.0240498
9.45	0.0240568	0.03134	0.0311709	0.0315685	0.0310786	0.0314255	0.0312533	0.0312851	0.0312709	0.0240531	0.02405
9.55	0.0240521	0.031204	0.0313175	0.0312293	0.0313796	0.0314066	0.0312144	0.0312973	0.0312202	0.0240533	0.0240504
9.65	0.0240543	0.0315406	0.0300279	0.0311518	0.0311677	0.03127	0.0313746	0.0312962	0.031264	0.0240527	0.0240509
9.75	0.0240557	0.0309791	0.0323832	0.0310947	0.031686	0.0312644	0.0316763	0.0312599	0.0313798	0.0240524	0.0240513
9.85	0.0240448	0.0316676	0.0316039	0.0311738	0.0312599	0.0314222	0.0313675	0.0312447	0.0311801	0.0240521	0.0240515
9.95	0.0240456	0.0312962	0.0320286	0.0314406	0.0315953	0.0313357	0.0314244	0.0312686	0.0312431	0.0240515	0.0240516
10.05	0.0240453	0.0314502	0.0310912	0.0313313	0.0312832	0.0312591	0.0311563	0.0312014	0.0311781	0.0240512	0.0240486
10.15	0.0240498	0.0310174	0.0310942	0.0312779	0.0313767	0.0313594	0.0312112	0.0312605	0.0312895	0.0240502	0.0240308
10.25	0.0240463	0.0313826	0.0316543	0.0311408	0.0314706	0.0312642	0.0313184	0.0312026	0.0312309	0.0240495	0.023996
10.35	0.0240473	0.0315717	0.0317355	0.0313228	0.0310255	0.0313649	0.0312661	0.0312425	0.0311674	0.0240494	0.0239449
10.45	0.0240559	0.0315242	0.0315272	0.0314125	0.0311087	0.0312628	0.031079	0.0312789	0.0312928	0.0240493	0.0238779
10.55	0.0240461	0.0316533	0.0307098	0.031351	0.0311493	0.0313059	0.0312019	0.0312403	0.0312923	0.0240493	0.0237949
10.65	0.0240553	0.0311515	0.0318086	0.0314475	0.0313674	0.0314154	0.0312263	0.031279	0.0312942	0.0240496	0.0236962
10.75	0.0240493	0.0316577	0.0311106	0.0314225	0.0311511	0.0313176	0.0314009	0.0312839	0.0312152	0.0240496	0.0235828
10.85	0.0240484	0.0317735	0.0314133	0.0316236	0.0311576	0.0313619	0.0312899	0.0313063	0.0312913	0.0240497	0.0234547
10.95	0.0240501	0.0307401	0.0315066	0.0311786	0.0312763	0.0312157	0.0312761	0.0312834	0.031309	0.0240504	0.0233122
11.05	0.0240439	0.0319895	0.0325206	0.0313805	0.0316577	0.0313621	0.0314907	0.0312571	0.031372	0.0240454	0.0231562
11.15	0.024047	0.0313972	0.0310765	0.0314546	0.0313508	0.0313843	0.0313875	0.0313454	0.0313142	0.024013	0.0229866
11.25	0.0240408	0.0314121	0.0322896	0.0313182	0.0317505	0.0313067	0.0315629	0.0312408	0.0314341	0.0239496	0.0228038
11.35	0.024056	0.0314523	0.0316731	0.0312059	0.0314509	0.0313313	0.0313702	0.0312932	0.0315338	0.0238562	0.0226081
11.45	0.02405	0.0317809	0.0313582	0.0314251	0.0319963	0.0314564	0.0319401	0.0312876	0.0316793	0.0237332	0.0224
11.55	0.0240596	0.031208	0.031886	0.0314436	0.0320093	0.031371	0.0321555	0.0312606	0.0319023	0.0235813	0.0221799
11.65	0.0240538	0.0318341	0.0320784	0.0314096	0.0323077	0.03142	0.0323017	0.0313277	0.0321166	0.023401	0.0219482
11.75	0.024053	0.0316407	0.0327318	0.0316147	0.0326903	0.0315729	0.0324849	0.0312928	0.0324497	0.0231931	0.0217049
11.85	0.0240563	0.0315007	0.0329966	0.0313089	0.0329627	0.0313594	0.0329109	0.0312725	0.0328501	0.0229581	0.0214507
