# iterations	 errorinentropy	 maxerror
2.44e+10	1.481	18.95
2.444e+10	1.48	18.94
2.447e+10	1.48	18.94
2.451e+10	1.479	18.94
2.455e+10	1.479	18.93
2.459e+10	1.48	18.94
2.463e+10	1.48	18.93
2.467e+10	1.479	18.93
2.471e+10	1.478	18.92
2.475e+10	1.478	18.92
2.479e+10	1.478	18.91
2.483e+10	1.479	18.92
2.487e+10	1.479	18.91
2.49e+10	1.478	18.91
2.494e+10	1.477	18.9
2.498e+10	1.477	18.9
2.502e+10	1.476	18.89
2.505e+10	1.476	18.89
2.509e+10	1.475	18.88
2.513e+10	1.474	18.88
2.517e+10	1.474	18.87
2.52e+10	1.473	18.87
2.524e+10	1.473	18.87
2.527e+10	1.472	18.86
2.531e+10	1.472	18.86
2.534e+10	1.471	18.85
2.537e+10	1.471	18.85
2.54e+10	1.471	18.85
2.543e+10	1.47	18.84
2.546e+10	1.472	18.85
2.549e+10	1.472	18.85
2.552e+10	1.472	18.84
2.555e+10	1.471	18.84
2.558e+10	1.471	18.84
2.561e+10	1.471	18.83
2.564e+10	1.47	18.83
2.567e+10	1.47	18.82
2.57e+10	1.47	18.82
2.573e+10	1.469	18.82
2.577e+10	1.469	18.82
2.58e+10	1.468	18.81
2.583e+10	1.468	18.81
2.586e+10	1.467	18.8
2.589e+10	1.467	18.8
2.592e+10	1.496	18.95
2.596e+10	1.495	18.95
2.599e+10	1.495	18.94
2.602e+10	1.494	18.94
2.605e+10	1.494	18.93
2.608e+10	1.494	18.93
2.612e+10	1.493	18.93
2.615e+10	1.493	18.92
2.618e+10	1.492	18.92
2.621e+10	1.492	18.91
2.624e+10	1.491	18.91
2.627e+10	1.491	18.91
2.63e+10	1.49	18.9
2.634e+10	1.49	18.9
2.637e+10	1.49	18.89
2.64e+10	1.489	18.89
2.643e+10	1.489	18.89
2.647e+10	1.489	18.89
2.65e+10	1.488	18.88
2.653e+10	1.488	18.88
2.656e+10	1.488	18.87
2.659e+10	1.487	18.87
2.662e+10	1.487	18.87
2.666e+10	1.486	18.87
2.669e+10	1.486	18.86
2.672e+10	1.486	18.86
2.675e+10	1.485	18.85
2.679e+10	1.484	18.85
2.682e+10	1.484	18.84
2.685e+10	1.484	18.84
2.688e+10	1.483	18.84
2.691e+10	1.483	18.83
2.694e+10	1.483	18.83
2.698e+10	1.482	18.83
2.701e+10	1.482	18.82
2.704e+10	1.481	18.82
2.707e+10	1.481	18.81
2.71e+10	1.48	18.81
2.713e+10	1.48	18.81
2.716e+10	1.48	18.8
2.719e+10	1.48	18.8
2.723e+10	1.479	18.8
2.726e+10	1.479	18.79
2.729e+10	1.478	18.79
2.732e+10	1.478	18.79
2.735e+10	1.478	18.78
2.738e+10	1.477	18.78
2.741e+10	1.477	18.78
2.745e+10	1.476	18.77
2.748e+10	1.476	18.77
2.751e+10	1.475	18.76
2.754e+10	1.475	18.76
2.757e+10	1.474	18.76
2.76e+10	1.474	18.75
2.763e+10	1.474	18.75
2.767e+10	1.473	18.74
2.77e+10	1.473	18.74
2.773e+10	1.472	18.74
2.776e+10	1.472	18.74
2.779e+10	1.472	18.73
2.782e+10	1.471	18.73
2.786e+10	1.471	18.72
2.789e+10	1.47	18.72
2.792e+10	1.47	18.72
2.795e+10	1.469	18.71
2.798e+10	1.469	18.71
2.802e+10	1.469	18.7
2.805e+10	1.468	18.7
2.808e+10	1.468	18.7
2.811e+10	1.467	18.69
2.814e+10	1.467	18.69
2.817e+10	1.467	18.69
2.82e+10	1.466	18.68
2.823e+10	1.466	18.68
2.827e+10	1.469	18.69
2.83e+10	1.468	18.68
2.833e+10	1.468	18.68
2.836e+10	1.467	18.68
2.839e+10	1.467	18.67
2.843e+10	1.466	18.67
2.846e+10	1.466	18.67
2.849e+10	1.466	18.67
2.852e+10	1.465	18.66
2.855e+10	1.465	18.66
2.858e+10	1.465	18.66
2.862e+10	1.464	18.66
2.865e+10	1.464	18.65
2.868e+10	1.463	18.65
2.871e+10	1.463	18.65
2.874e+10	1.463	18.64
2.878e+10	1.462	18.64
2.881e+10	1.462	18.64
2.884e+10	1.462	18.63
2.887e+10	1.461	18.63
2.891e+10	1.461	18.63
2.894e+10	1.46	18.62
2.897e+10	1.46	18.62
2.9e+10	1.459	18.62
2.903e+10	1.459	18.61
2.907e+10	1.459	18.61
2.91e+10	1.458	18.61
2.913e+10	1.458	18.61
2.916e+10	1.458	18.6
2.919e+10	1.457	18.6
2.923e+10	1.457	18.6
2.926e+10	1.456	18.59
2.929e+10	1.456	18.59
2.932e+10	1.456	18.58
2.935e+10	1.455	18.58
2.939e+10	1.455	18.58
2.942e+10	1.454	18.57
2.945e+10	1.454	18.57
2.948e+10	1.454	18.57
2.951e+10	1.453	18.56
2.954e+10	1.455	18.57
2.957e+10	1.454	18.57
2.961e+10	1.454	18.57
2.964e+10	1.454	18.56
2.967e+10	1.453	18.56
2.97e+10	1.453	18.56
2.973e+10	1.453	18.55
2.976e+10	1.452	18.55
2.979e+10	1.452	18.55
2.982e+10	1.451	18.54
2.985e+10	1.451	18.54
2.988e+10	1.452	18.56
