# iterations	 errorinentropy	 maxerror
2.059e+10	1.794	9.761
2.06e+10	1.794	9.761
2.061e+10	1.794	9.759
2.062e+10	1.795	9.758
2.064e+10	1.795	9.755
2.065e+10	1.794	9.754
2.066e+10	1.794	9.751
2.067e+10	1.794	9.753
2.068e+10	1.794	9.749
2.069e+10	1.793	9.747
2.071e+10	1.792	9.745
2.072e+10	1.799	9.753
2.073e+10	1.798	9.749
2.074e+10	1.799	9.75
2.075e+10	1.8	9.753
2.076e+10	1.822	9.831
2.078e+10	1.821	9.828
2.079e+10	1.82	9.825
2.08e+10	1.82	9.819
2.081e+10	1.819	9.818
2.082e+10	1.819	9.816
2.083e+10	1.819	9.815
2.085e+10	1.818	9.813
2.086e+10	1.818	9.808
2.087e+10	1.817	9.805
2.088e+10	1.819	9.809
2.089e+10	1.819	9.809
2.09e+10	1.818	9.805
2.091e+10	1.824	9.81
2.093e+10	1.85	9.891
2.094e+10	1.851	9.887
2.095e+10	1.851	9.883
2.096e+10	1.85	9.882
2.097e+10	1.85	9.881
2.098e+10	1.849	9.879
2.1e+10	1.849	9.877
2.101e+10	1.848	9.876
2.102e+10	1.848	9.884
2.103e+10	1.848	9.882
2.104e+10	1.849	9.882
2.105e+10	1.848	9.88
2.107e+10	1.847	9.877
2.108e+10	1.847	9.876
2.109e+10	1.846	9.874
2.11e+10	1.847	9.878
2.111e+10	1.847	9.877
2.112e+10	1.846	9.874
2.113e+10	1.846	9.871
2.115e+10	1.845	9.87
2.116e+10	1.855	9.901
2.117e+10	1.854	9.9
2.118e+10	1.854	9.899
2.119e+10	1.854	9.901
2.12e+10	1.854	9.9
2.122e+10	1.855	9.9
2.123e+10	1.855	9.898
2.124e+10	1.854	9.895
2.125e+10	1.856	9.904
2.126e+10	1.855	9.9
2.127e+10	1.855	9.897
2.129e+10	1.854	9.895
2.13e+10	1.881	9.537
2.131e+10	1.885	9.467
2.132e+10	1.885	9.465
2.133e+10	1.884	9.463
2.134e+10	1.884	9.461
2.136e+10	1.883	9.46
2.137e+10	1.883	9.459
2.138e+10	1.882	9.457
2.139e+10	1.882	9.454
2.14e+10	1.881	9.444
2.141e+10	1.881	9.442
2.143e+10	1.88	9.439
2.144e+10	1.881	9.441
2.145e+10	1.88	9.441
2.146e+10	1.879	9.439
2.147e+10	1.879	9.438
2.148e+10	1.879	9.436
2.149e+10	1.879	9.431
2.151e+10	1.89	9.532
2.152e+10	1.889	9.531
2.153e+10	1.892	9.539
2.154e+10	1.892	9.538
2.155e+10	1.892	9.538
2.156e+10	1.891	9.538
2.158e+10	1.891	9.536
2.159e+10	1.89	9.534
2.16e+10	1.907	9.556
2.161e+10	1.915	9.569
2.162e+10	1.939	9.668
2.163e+10	1.939	9.666
2.165e+10	1.939	9.666
2.166e+10	1.938	9.66
2.167e+10	1.938	9.654
2.168e+10	1.938	9.655
2.169e+10	1.938	9.654
2.17e+10	1.937	9.652
2.172e+10	1.936	9.65
2.173e+10	1.935	9.647
2.174e+10	1.935	9.645
2.175e+10	1.935	9.644
2.176e+10	1.934	9.641
2.177e+10	1.934	9.639
2.178e+10	1.933	9.638
2.18e+10	1.932	9.636
2.181e+10	1.94	9.654
2.182e+10	1.944	9.657
2.183e+10	1.943	9.653
2.184e+10	1.944	9.656
2.186e+10	1.946	9.66
2.187e+10	1.946	9.659
