#T    nvapor(g/ml)    nliquid(g/mL)    phi(nvap)(atm)    phi(nliq)(atm)    nparticular
620.952564575  0.0783039905028  0.651439647557  -158.161908089  -158.161994753  0.00175593069846
621.757779061  0.0791699840452  0.649878836272  -159.667735125  -159.667847203  0.00175478052239
622.561950745  0.0800445428648  0.648310493029  -161.181894675  -161.181834491  0.0017536308776
623.365083669  0.0809277230503  0.64673443789  -162.704376079  -162.703824335  0.00175248229744
624.167181851  0.081819747623  0.645150697063  -164.235289171  -164.234642865  0.00175133435617
624.96824928  0.0827207919281  0.643559292948  -165.774697906  -165.774716613  0.00175018745842
625.768289923  0.0835703385419  0.641860105342  -167.247649119  -166.748446686  0.00175018705539
626.567307719  0.0845499800995  0.640351994064  -168.878500564  -168.878487596  0.00174789545117
627.365306584  0.0854171961489  0.63863615535  -170.368302443  -169.884582575  0.00174789595752
628.162290406  0.0864164199193  0.637111609344  -172.015962411  -172.016115534  0.00174560670572
628.958263051  0.0873018856136  0.63537866736  -173.52275015  -173.0549693  0.0017456068949
629.75322836  0.0883211201738  0.633836848823  -175.187053984  -175.187000547  0.00174332086802
630.54719015  0.0892254329737  0.632086258177  -176.710921572  -176.258679827  0.00174332268546
631.340152212  0.0902653155622  0.630526662565  -178.391925918  -178.391877543  0.00174103789153
632.132118315  0.0911890267855  0.628757671906  -179.932888594  -179.495878972  0.00174103842043
632.923092204  0.0922501821126  0.62717967666  -181.630578866  -181.630398527  0.00173875778591
633.7130776  0.0931940370921  0.625391888637  -183.188854877  -182.767612186  0.00173875792714
634.502078203  0.0942769640074  0.623794577285  -184.90304377  -184.902464959  0.0017364801262
635.290097686  0.0952415933935  0.621987138904  -186.47864261  -186.072334517  0.00173647853513
636.077139703  0.0963472121634  0.620370115873  -188.20956964  -188.209406196  0.00173420528461
636.863207884  0.0973332314896  0.61854224207  -189.802480996  -189.411261676  0.00173420587613
637.648305836  0.0984622537077  0.616904747013  -191.550131966  -191.550708151  0.00173193288978
638.432437144  0.0994702725011  0.615055376768  -193.160246217  -192.783310319  0.0017319326773
639.215605371  0.10062330245  0.613396353193  -194.924398649  -194.924044203  0.00172966301775
639.997814059  0.101654433737  0.611525166198  -196.55215534  -196.189574225  0.00172966144865
640.779066727  0.10283229738  0.609843734559  -198.332789407  -198.331808183  0.00172739541949
641.559366874  0.103887189089  0.60794956186  -199.978043692  -199.62880848  0.00172739688568
642.338717977  0.105091295646  0.606245659517  -201.775721795  -201.776141263  0.00172513022397
643.117123491  0.106170684545  0.604327284895  -203.438358711  -203.103397139  0.00172513029179
643.894586852  0.107401413342  0.602599032558  -205.252475149  -205.252572536  0.00172286713448
644.671111473  0.108506521621  0.60065590595  -206.932846261  -206.611593735  0.00172286554051
645.446700748  0.109765039952  0.598902619471  -208.763535854  -208.763706611  0.00172060617672
646.22135805  0.110896552229  0.596933103016  -210.461387561  -210.152575695  0.00172060711127
646.995086732  0.112184081005  0.595153858399  -212.308796011  -212.30872775  0.00171834726669
647.767890128  0.11334362766  0.593157636319  -214.024714569  -213.730075576  0.00171834722185
648.53977155  0.114661030116  0.59135088825  -215.888522973  -215.888853266  0.00171609012401
649.310734291  0.115849303572  0.589326035468  -217.622141928  -217.340215119  0.00171608971242
650.080781625  0.117198013834  0.587490739599  -219.502498488  -219.502741119  0.00171383490136
650.849916807  0.118416515637  0.585436311999  -221.254094232  -220.985034983  0.00171383459188
651.618143071  0.119797737021  0.58357104984  -223.150911105  -223.151186735  0.00171158122958
652.385463633  0.121047600046  0.58148523313  -224.920345098  -224.663234686  0.00171158217788
653.151881691  0.122462811077  0.579588620946  -226.833611076  -226.833306168  0.00170932921432
653.917400423  0.123746058892  0.57747069308  -228.621465321  -228.377387723  0.00170932830554
654.682022988  0.125045643612  0.57533499574  -230.418489878  -229.94143832  0.00170932646016
655.445752527  0.126590321464  0.573491446023  -232.422721455  -232.42293607  0.00170595421897
656.208592164  0.127925693192  0.571320938572  -234.237488687  -234.010758511  0.00170595412764
656.970545004  0.129279293344  0.569132156466  -236.062058312  -235.620780794  0.00170595224695
657.731614132  0.130883100514  0.567234851919  -238.089410402  -238.0895148  0.00170258235008
658.491802618  0.132275194828  0.56500837886  -239.931771353  -239.723057132  0.00170258142152
659.251113513  0.133686392816  0.562761189825  -241.783490149  -241.376208469  0.00170258197842
660.00954985  0.135354127363  0.560806048613  -243.834008947  -243.834088718  0.00169921298167
660.767114646  0.136807242155  0.55851832914  -245.703844465  -245.511736111  0.00169921536051
661.5238109  0.138281516291  0.556208695033  -247.583474903  -247.210173084  0.00169921296975
662.279641592  0.14001786996  0.554190129065  -249.656624553  -249.656681798  0.00169584626077
663.034609688  0.141537571703  0.551836018711  -251.554315141  -251.378911527  0.001695843352
663.788718135  0.143080312281  0.54945810188  -253.461915227  -253.121707829  0.00169584035418
664.541969865  0.144646873031  0.547055538086  -255.379471713  -254.884928988  0.00169583849701
665.294367791  0.146565092943  0.545047541993  -257.541504248  -257.541028618  0.00169136010294
666.045914812  0.148183144037  0.542594983889  -259.476582563  -259.321963827  0.0016913605133
666.796613809  0.149826935641  0.540114895175  -261.421442492  -261.122128615  0.00169136075701
667.546467646  0.15149763629  0.537606557321  -263.376324661  -262.942103142  0.00169136392585
668.295479175  0.153532847249  0.535493996018  -265.565944451  -265.565896029  0.00168687706023
669.043651227  0.155261904066  0.532928252743  -267.538233994  -267.403058742  0.00168687824881
669.79098662  0.157021535583  0.530332195079  -269.521128002  -269.261472792  0.00168687602811
670.537488155  0.158812037821  0.52770361291  -271.514139919  -271.139134178  0.00168687726731
671.283158619  0.160634541543  0.525041228446  -273.517320498  -273.035908796  0.00168688181729
672.028000783  0.162923708781  0.522880387814  -275.792411478  -275.792207995  0.00168127521951
672.7720174  0.164816768403  0.520149590714  -277.812415141  -277.701205756  0.00168127961308
673.515211212  0.16674598327  0.517381144115  -279.842777083  -279.629478964  0.00168127806616
674.257584943  0.168713793174  0.514574372177  -281.884054635  -281.578409821  0.00168127921771
674.999141302  0.170720392211  0.511725941593  -283.935489919  -283.54532807  0.00168127816801
675.739882985  0.172768433573  0.508834917827  -285.997673565  -285.53170123  0.00168127985699
676.479812672  0.175398458744  0.506551394526  -288.352727821  -288.352673455  0.0016745539265
677.218933028  0.177537701281  0.503572505708  -290.430811695  -290.346423462  0.00167455337759
677.957246704  0.179724125698  0.500544234367  -292.519464102  -292.358713872  0.0016745538325
678.694756337  0.181961053917  0.497465236807  -294.619207333  -294.39065536  0.00167455078499
679.431464548  0.184249734887  0.494331030551  -296.729414656  -296.440175982  0.0016745495644
680.167373946  0.186594773812  0.49114076901  -298.851012324  -298.50942587  0.00167454264203
680.902487124  0.188998785109  0.487890549997  -300.98377567  -300.59740269  0.00167453652015
681.636806663  0.191464960658  0.48457656228  -303.127682023  -302.703667709  0.00167453003708
682.370335127  0.193996908358  0.481194394817  -305.282707727  -304.827790892  0.00167453090545
683.103075069  0.196598419839  0.4777392879  -307.448761915  -306.969190015  0.00167453557111
683.835029028  0.19927536618  0.474207697251  -309.626428016  -309.128911934  0.00167453962817
684.566199528  0.203081235986  0.471824147742  -312.199582772  -312.199563139  0.00166222159966
685.29658908  0.205928561195  0.468128211118  -314.386316455  -314.343159849  0.00166222829821
686.026200183  0.208870107878  0.464338768824  -316.584888014  -316.505722  0.00166222077804
686.75503532  0.211912063132  0.460446167248  -318.79481577  -318.685749688  0.00166221737149
687.483096964  0.215061840548  0.456439874307  -321.015827602  -320.882289911  0.00166221453943
688.210387573  0.218333314643  0.452313865375  -323.24917781  -323.097612195  0.001662214548
688.936909591  0.221735514348  0.44805274955  -325.494110942  -325.329674526  0.00166222075195
689.662665452  0.225283887898  0.443644181406  -327.751177934  -327.579165296  0.00166221746488
690.387657576  0.228997295216  0.439073378209  -330.020961976  -329.846723976  0.00166220990829
691.111888367  0.232891162774  0.434314679486  -332.302459958  -332.129910494  0.0016622087743
691.835360223  0.23699237722  0.429345035618  -334.596323177  -334.429492945  0.00166220805367
692.558075523  0.241334839639  0.424136457137  -336.903291596  -336.746254599  0.0016622058033
693.280036637  0.245957029663  0.418647049061  -339.223175041  -339.079226774  0.00166219223257
694.001245923  0.25090809945  0.412819974976  -341.555621539  -341.427203503  0.00166219567742
694.721705725  0.256263461606  0.406587985097  -343.901544865  -343.791050809  0.00166219943834
695.441418375  0.262123472107  0.399845990428  -346.260933035  -346.169976561  0.00166221559191
696.160386194  0.268650799017  0.392449036125  -348.634928984  -348.564827932  0.00166219086502
696.878611491  0.276081054875  0.384116402821  -351.022039209  -350.972387114  0.00166221962596
697.596096562  0.284919320704  0.374393367491  -353.424817257  -353.395030297  0.00166226715015
698.312843692  0.374393367491  0.374393367491  -356.38079601  -356.38079601  0.00185455897361
699.028855153  0.374393367491  0.374393367491  -359.362749643  -359.362749643  0.00185455897361
699.744133209  0.374393367491  0.374393367491  -362.34177104  -362.34177104  0.00185455897361
700.458680107  0.374393367491  0.374393367491  -365.317290699  -365.317290699  0.00185455897361
701.172498087  0.374393367491  0.374393367491  -368.288739023  -368.288739023  0.00185455897361
701.885589375  0.374393367491  0.374393367491  -371.257926505  -371.257926505  0.00185455897361
702.597956187  0.374393367491  0.374393367491  -374.223093269  -374.223093269  0.00185455897361
703.309600728  0.374393367491  0.374393367491  -377.184264481  -377.184264481  0.00185455897361
704.020525191  0.374393367491  0.374393367491  -380.143052005  -380.143052005  0.00185455897361
704.730731758  0.374393367491  0.374393367491  -383.098489078  -383.098489078  0.00185455897361
705.440222599  0.374393367491  0.374393367491  -386.050005544  -386.050005544  0.00185455897361
706.148999876  0.374393367491  0.374393367491  -388.999212987  -388.999212987  0.00185455897361
706.857065738  0.374393367491  0.374393367491  -391.943954278  -391.943954278  0.00185455897361
707.564422323  0.374393367491  0.374393367491  -394.885840821  -394.885840821  0.00185455897361
708.271071759  0.374393367491  0.374393367491  -397.825095486  -397.825095486  0.00185455897361
708.977016163  0.374393367491  0.374393367491  -400.760552616  -400.760552616  0.00185455897361
709.682257643  0.374393367491  0.374393367491  -403.692038203  -403.692038203  0.00185455897361
710.386798294  0.374393367491  0.374393367491  -406.620766594  -406.620766594  0.00185455897361
711.090640203  0.374393367491  0.374393367491  -409.546563604  -409.546563604  0.00185455897361
711.793785445  0.374393367491  0.374393367491  -412.469056611  -412.469056611  0.00185455897361
712.496236084  0.374393367491  0.374393367491  -415.388269602  -415.388269602  0.00185455897361
713.197994177  0.374393367491  0.374393367491  -418.304226476  -418.304226476  0.00185455897361
713.899061769  0.374393367491  0.374393367491  -421.217149394  -421.217149394  0.00185455897361
714.599440894  0.374393367491  0.374393367491  -424.126268687  -424.126268687  0.00185455897361
715.299133577  0.374393367491  0.374393367491  -427.032996431  -427.032996431  0.00185455897361
715.998141833  0.374393367491  0.374393367491  -429.935967739  -429.935967739  0.00185455897361
716.696467667  0.374393367491  0.374393367491  -432.835602772  -432.835602772  0.00185455897361
717.394113076  0.374393367491  0.374393367491  -435.733115004  -435.733115004  0.00185455897361
718.091080044  0.374393367491  0.374393367491  -438.626147545  -438.626147545  0.00185455897361
718.787370548  0.374393367491  0.374393367491  -441.516707091  -441.516707091  0.00185455897361
719.482986554  0.374393367491  0.374393367491  -444.404221723  -444.404221723  0.00185455897361
720.17793002  0.374393367491  0.374393367491  -447.28891283  -447.28891283  0.00185455897361
720.872202892  0.374393367491  0.374393367491  -450.170605022  -450.170605022  0.00185455897361
721.565807109  0.374393367491  0.374393367491  -453.048131083  -453.048131083  0.00185455897361
722.2587446  0.374393367491  0.374393367491  -455.923298941  -455.923298941  0.00185455897361
722.951017285  0.374393367491  0.374393367491  -458.794941213  -458.794941213  0.00185455897361
723.642627073  0.374393367491  0.374393367491  -461.663675575  -461.663675575  0.00185455897361
724.333575866  0.374393367491  0.374393367491  -464.529722918  -464.529722918  0.00185455897361
725.023865557  0.374393367491  0.374393367491  -467.391915616  -467.391915616  0.00185455897361
725.713498028  0.374393367491  0.374393367491  -470.251862841  -470.251862841  0.00185455897361
726.402475154  0.374393367491  0.374393367491  -473.108396804  -473.108396804  0.00185455897361
727.0907988  0.374393367491  0.374393367491  -475.962134773  -475.962134773  0.00185455897361
727.778470822  0.374393367491  0.374393367491  -478.812702192  -478.812702192  0.00185455897361
728.465493068  0.374393367491  0.374393367491  -481.660517821  -481.660517821  0.00185455897361
729.151867378  0.374393367491  0.374393367491  -484.505008599  -484.505008599  0.00185455897361
729.837595581  0.374393367491  0.374393367491  -487.346593127  -487.346593127  0.00185455897361
730.5226795  0.374393367491  0.374393367491  -490.185293232  -490.185293232  0.00185455897361
731.207120947  0.374393367491  0.374393367491  -493.021130661  -493.021130661  0.00185455897361
731.890921728  0.374393367491  0.374393367491  -495.853532038  -495.853532038  0.00185455897361
732.574083638  0.374393367491  0.374393367491  -498.682915656  -498.682915656  0.00185455897361
733.256608465  0.374393367491  0.374393367491  -501.509699725  -501.509699725  0.00185455897361
733.93849799  0.374393367491  0.374393367491  -504.333508988  -504.333508988  0.00185455897361
734.619753982  0.374393367491  0.374393367491  -507.15416646  -507.15416646  0.00185455897361
735.300378206  0.374393367491  0.374393367491  -509.972288472  -509.972288472  0.00185455897361
735.980372417  0.374393367491  0.374393367491  -512.787499539  -512.787499539  0.00185455897361
736.65973836  0.374393367491  0.374393367491  -515.599027403  -515.599027403  0.00185455897361
737.338477775  0.374393367491  0.374393367491  -518.40867826  -518.40867826  0.00185455897361
738.016592393  0.374393367491  0.374393367491  -521.21468796  -521.21468796  0.00185455897361
738.694083936  0.374393367491  0.374393367491  -524.018267507  -524.018267507  0.00185455897361
739.370954119  0.374393367491  0.374393367491  -526.818247646  -526.818247646  0.00185455897361
740.04720465  0.374393367491  0.374393367491  -529.616235931  -529.616235931  0.00185455897361
740.722837227  0.374393367491  0.374393367491  -532.411261308  -532.411261308  0.00185455897361
741.397853542  0.374393367491  0.374393367491  -535.203146049  -535.203146049  0.00185455897361
742.072255279  0.374393367491  0.374393367491  -537.991910697  -537.991910697  0.00185455897361
742.746044113  0.374393367491  0.374393367491  -540.778170771  -540.778170771  0.00185455897361
743.419221714  0.374393367491  0.374393367491  -543.561549976  -543.561549976  0.00185455897361
744.091789742  0.374393367491  0.374393367491  -546.342465338  -546.342465338  0.00185455897361
744.763749851  0.374393367491  0.374393367491  -549.120143719  -549.120143719  0.00185455897361
745.435103686  0.374393367491  0.374393367491  -551.895398701  -551.895398701  0.00185455897361
746.105852887  0.374393367491  0.374393367491  -554.66706031  -554.66706031  0.00185455897361
746.775999084  0.374393367491  0.374393367491  -557.436933727  -557.436933727  0.00185455897361
747.445543902  0.374393367491  0.374393367491  -560.203650489  -560.203650489  0.00185455897361
748.114488956  0.374393367491  0.374393367491  -562.967230501  -562.967230501  0.00185455897361
748.782835857  0.374393367491  0.374393367491  -565.728288646  -565.728288646  0.00185455897361
749.450586206  0.374393367491  0.374393367491  -568.486249645  -568.486249645  0.00185455897361
750.117741598  0.374393367491  0.374393367491  -571.242521637  -571.242521637  0.00185455897361
750.784303622  0.374393367491  0.374393367491  -573.995537463  -573.995537463  0.00185455897361
751.450273858  0.374393367491  0.374393367491  -576.745515034  -576.745515034  0.00185455897361
752.115653881  0.374393367491  0.374393367491  -579.492473843  -579.492473843  0.00185455897361
752.780445256  0.374393367491  0.374393367491  -582.236631665  -582.236631665  0.00185455897361
753.444649544  0.374393367491  0.374393367491  -584.978801255  -584.978801255  0.00185455897361
754.108268299  0.374393367491  0.374393367491  -587.718605206  -587.718605206  0.00185455897361
754.771303066  0.374393367491  0.374393367491  -590.454674303  -590.454674303  0.00185455897361
755.433755385  0.374393367491  0.374393367491  -593.188614496  -593.188614496  0.00185455897361
756.095626789  0.374393367491  0.374393367491  -595.920048179  -595.920048179  0.00185455897361
756.756918803  0.374393367491  0.374393367491  -598.648399333  -598.648399333  0.00185455897361
757.417632947  0.374393367491  0.374393367491  -601.373686921  -601.373686921  0.00185455897361
758.077770734  0.374393367491  0.374393367491  -604.097516627  -604.097516627  0.00185455897361
758.73733367  0.374393367491  0.374393367491  -606.817130402  -606.817130402  0.00185455897361
759.396323254  0.374393367491  0.374393367491  -609.535522243  -609.535522243  0.00185455897361
760.05474098  0.374393367491  0.374393367491  -612.250529016  -612.250529016  0.00185455897361
760.712588333  0.374393367491  0.374393367491  -614.963359453  -614.963359453  0.00185455897361
761.369866795  0.374393367491  0.374393367491  -617.673040385  -617.673040385  0.00185455897361
762.026577839  0.374393367491  0.374393367491  -620.380780415  -620.380780415  0.00185455897361
762.682722932  0.374393367491  0.374393367491  -623.085011202  -623.085011202  0.00185455897361
763.338303536  0.374393367491  0.374393367491  -625.787536268  -625.787536268  0.00185455897361
763.993321105  0.374393367491  0.374393367491  -628.486787147  -628.486787147  0.00185455897361
764.647777088  0.374393367491  0.374393367491  -631.183575493  -631.183575493  0.00185455897361
765.301672928  0.374393367491  0.374393367491  -633.878117854  -633.878117854  0.00185455897361
765.95501006  0.374393367491  0.374393367491  -636.570234016  -636.570234016  0.00185455897361
766.607789914  0.374393367491  0.374393367491  -639.259347009  -639.259347009  0.00185455897361
767.260013915  0.374393367491  0.374393367491  -641.946069892  -641.946069892  0.00185455897361
767.911683481  0.374393367491  0.374393367491  -644.630023919  -644.630023919  0.00185455897361
768.562800023  0.374393367491  0.374393367491  -647.311226984  -647.311226984  0.00185455897361
769.213364947  0.374393367491  0.374393367491  -649.990093613  -649.990093613  0.00185455897361
769.863379654  0.374393367491  0.374393367491  -652.666839928  -652.666839928  0.00185455897361
770.512845538  0.374393367491  0.374393367491  -655.340690244  -655.340690244  0.00185455897361
771.161763986  0.374393367491  0.374393367491  -658.01205891  -658.01205891  0.00185455897361
771.810136381  0.374393367491  0.374393367491  -660.680963518  -660.680963518  0.00185455897361
772.4579641  0.374393367491  0.374393367491  -663.347223253  -663.347223253  0.00185455897361
773.105248513  0.374393367491  0.374393367491  -666.01085559  -666.01085559  0.00185455897361
773.751990986  0.374393367491  0.374393367491  -668.672671337  -668.672671337  0.00185455897361
774.398192877  0.374393367491  0.374393367491  -671.330704365  -671.330704365  0.00185455897361
775.043855541  0.374393367491  0.374393367491  -673.987947204  -673.987947204  0.00185455897361
775.688980325  0.374393367491  0.374393367491  -676.642036911  -676.642036911  0.00185455897361
776.333568572  0.374393367491  0.374393367491  -679.293387367  -679.293387367  0.00185455897361
776.977621618  0.374393367491  0.374393367491  -681.942015699  -681.942015699  0.00185455897361
777.621140796  0.374393367491  0.374393367491  -684.588732369  -684.588732369  0.00185455897361
778.26412743  0.374393367491  0.374393367491  -687.232959345  -687.232959345  0.00185455897361
778.906582841  0.374393367491  0.374393367491  -689.87491193  -689.87491193  0.00185455897361
779.548508344  0.374393367491  0.374393367491  -692.513813631  -692.513813631  0.00185455897361
780.189905249  0.374393367491  0.374393367491  -695.150276337  -695.150276337  0.00185455897361
780.830774858  0.374393367491  0.374393367491  -697.784515183  -697.784515183  0.00185455897361
781.471118472  0.374393367491  0.374393367491  -700.41674525  -700.41674525  0.00185455897361
782.110937383  0.374393367491  0.374393367491  -703.045991472  -703.045991472  0.00185455897361
782.750232879  0.374393367491  0.374393367491  -705.673460562  -705.673460562  0.00185455897361
783.389006244  0.374393367491  0.374393367491  -708.298574041  -708.298574041  0.00185455897361
784.027258755  0.374393367491  0.374393367491  -710.920356679  -710.920356679  0.00185455897361
