# iterations	 errorinentropy	 maxerror
3.399e+10	1.606	19.68
3.405e+10	1.606	19.67
3.41e+10	1.605	19.67
3.416e+10	1.604	19.66
3.421e+10	1.604	19.66
3.427e+10	1.603	19.65
3.432e+10	1.603	19.65
3.438e+10	1.603	19.64
3.443e+10	1.602	19.64
3.449e+10	1.601	19.63
3.454e+10	1.601	19.63
3.46e+10	1.6	19.63
3.465e+10	1.6	19.62
3.471e+10	1.599	19.62
3.476e+10	1.599	19.62
3.482e+10	1.599	19.61
3.487e+10	1.598	19.61
3.492e+10	1.598	19.6
3.498e+10	1.597	19.6
3.503e+10	1.597	19.59
3.509e+10	1.596	19.59
3.514e+10	1.596	19.58
3.52e+10	1.595	19.58
3.525e+10	1.595	19.58
3.531e+10	1.594	19.57
3.536e+10	1.603	19.6
3.542e+10	1.602	19.6
3.547e+10	1.602	19.59
3.553e+10	1.601	19.59
3.558e+10	1.601	19.59
3.564e+10	1.6	19.58
3.569e+10	1.6	19.58
3.574e+10	1.599	19.57
3.58e+10	1.599	19.57
3.585e+10	1.598	19.56
3.591e+10	1.598	19.56
3.596e+10	1.597	19.56
3.602e+10	1.597	19.55
3.607e+10	1.596	19.55
3.613e+10	1.596	19.54
3.618e+10	1.595	19.54
3.624e+10	1.595	19.54
3.629e+10	1.594	19.53
3.635e+10	1.594	19.53
3.64e+10	1.593	19.52
3.645e+10	1.593	19.52
3.65e+10	1.592	19.52
3.656e+10	1.592	19.51
3.661e+10	1.591	19.51
3.666e+10	1.591	19.5
3.672e+10	1.591	19.5
3.677e+10	1.59	19.5
3.682e+10	1.59	19.49
3.687e+10	1.589	19.49
3.693e+10	1.589	19.48
3.698e+10	1.589	19.51
3.704e+10	1.589	19.5
3.709e+10	1.588	19.5
3.715e+10	1.588	19.5
3.72e+10	1.587	19.49
3.726e+10	1.587	19.49
3.731e+10	1.586	19.48
3.736e+10	1.586	19.48
3.742e+10	1.586	19.48
3.747e+10	1.586	19.48
3.753e+10	1.585	19.47
3.758e+10	1.585	19.47
3.764e+10	1.584	19.46
3.769e+10	1.584	19.46
3.775e+10	1.587	19.46
3.78e+10	1.586	19.46
3.785e+10	1.586	19.46
3.791e+10	1.586	19.45
3.796e+10	1.585	19.45
3.802e+10	1.585	19.45
3.807e+10	1.585	19.44
3.813e+10	1.584	19.44
3.818e+10	1.584	19.43
3.824e+10	1.583	19.43
3.829e+10	1.583	19.43
3.834e+10	1.582	19.43
3.84e+10	1.586	19.43
3.845e+10	1.586	19.42
3.85e+10	1.591	19.44
3.856e+10	1.591	19.44
3.861e+10	1.59	19.43
3.866e+10	1.59	19.43
3.872e+10	1.59	19.43
3.877e+10	1.589	19.42
3.883e+10	1.589	19.42
3.888e+10	1.588	19.42
3.893e+10	1.588	19.41
3.899e+10	1.587	19.41
3.904e+10	1.587	19.4
3.909e+10	1.587	19.4
3.915e+10	1.586	19.4
3.92e+10	1.586	19.39
3.925e+10	1.585	19.39
3.931e+10	1.585	19.38
3.936e+10	1.584	19.38
3.941e+10	1.584	19.38
3.947e+10	1.584	19.38
3.952e+10	1.583	19.37
3.958e+10	1.583	19.37
3.963e+10	1.582	19.36
3.968e+10	1.611	19.58
3.974e+10	1.61	19.57
3.979e+10	1.61	19.57
3.984e+10	1.609	19.57
3.99e+10	1.609	19.56
3.995e+10	1.608	19.56
4e+10	1.608	19.56
4.006e+10	1.608	19.55
4.011e+10	1.607	19.55
4.016e+10	1.607	19.54
4.022e+10	1.606	19.54
4.027e+10	1.606	19.54
4.032e+10	1.605	19.53
4.038e+10	1.605	19.53
4.043e+10	1.605	19.53
4.048e+10	1.604	19.53
4.054e+10	1.604	19.52
4.059e+10	1.604	19.52
4.064e+10	1.603	19.51
4.07e+10	1.603	19.51
4.075e+10	1.602	19.51
4.081e+10	1.602	19.5
4.086e+10	1.602	19.5
4.092e+10	1.601	19.5
4.097e+10	1.601	19.49
4.102e+10	1.6	19.49
4.108e+10	1.6	19.49
4.113e+10	1.599	19.48
4.119e+10	1.599	19.48
4.124e+10	1.598	19.48
4.13e+10	1.598	19.47
4.135e+10	1.598	19.47
4.141e+10	1.597	19.47
4.146e+10	1.597	19.46
4.151e+10	1.596	19.46
4.157e+10	1.596	19.46
4.162e+10	1.596	19.45
4.168e+10	1.595	19.45
4.173e+10	1.595	19.45
4.179e+10	1.594	19.44
4.184e+10	1.594	19.44
4.19e+10	1.593	19.43
4.195e+10	1.593	19.43
4.201e+10	1.593	19.43
4.206e+10	1.592	19.42
4.212e+10	1.592	19.42
4.217e+10	1.591	19.42
4.222e+10	1.591	19.41
4.228e+10	1.591	19.41
4.233e+10	1.59	19.41
4.239e+10	1.59	19.41
4.244e+10	1.589	19.4
4.25e+10	1.589	19.4
4.255e+10	1.589	19.39
4.26e+10	1.588	19.39
4.266e+10	1.588	19.39
4.271e+10	1.587	19.38
4.277e+10	1.587	19.38
4.282e+10	1.587	19.4
4.288e+10	1.587	19.39
4.293e+10	1.586	19.39
4.299e+10	1.586	19.39
4.304e+10	1.586	19.38
4.309e+10	1.585	19.38
4.315e+10	1.585	19.38
4.32e+10	1.584	19.37
4.326e+10	1.584	19.37
4.331e+10	1.583	19.37
4.337e+10	1.583	19.36
4.342e+10	1.583	19.36
4.348e+10	1.582	19.36
4.353e+10	1.582	19.35
4.359e+10	1.582	19.35
4.364e+10	1.581	19.35
4.37e+10	1.581	19.34
4.375e+10	1.58	19.34
4.38e+10	1.58	19.34
4.386e+10	1.579	19.33
4.391e+10	1.579	19.33
4.397e+10	1.579	19.32
4.402e+10	1.578	19.32
4.408e+10	1.578	19.32
4.413e+10	1.577	19.31
4.418e+10	1.577	19.31
4.424e+10	1.577	19.31
4.429e+10	1.576	19.3
4.435e+10	1.576	19.3
4.44e+10	1.575	19.3
4.445e+10	1.575	19.3
4.451e+10	1.575	19.29
4.456e+10	1.574	19.29
4.462e+10	1.574	19.28
4.467e+10	1.574	19.28
4.473e+10	1.573	19.28
4.478e+10	1.573	19.27
4.484e+10	1.572	19.27
4.489e+10	1.572	19.27
4.495e+10	1.572	19.27
4.5e+10	1.571	19.26
4.506e+10	1.571	19.26
4.511e+10	1.571	19.26
4.516e+10	1.57	19.25
4.522e+10	1.57	19.25
4.527e+10	1.569	19.25
4.533e+10	1.569	19.24
4.538e+10	1.569	19.24
4.544e+10	1.568	19.24
4.549e+10	1.568	19.23
4.555e+10	1.567	19.23
4.56e+10	1.567	19.23
4.566e+10	1.566	19.22
4.571e+10	1.566	19.22
4.576e+10	1.566	19.22
4.582e+10	1.565	19.21
4.587e+10	1.565	19.21
4.593e+10	1.564	19.21
4.598e+10	1.564	19.2
4.604e+10	1.564	19.2
4.609e+10	1.563	19.2
4.615e+10	1.563	19.19
4.62e+10	1.563	19.19
4.626e+10	1.562	19.19
4.631e+10	1.562	19.18
4.637e+10	1.561	19.18
4.642e+10	1.561	19.18
4.647e+10	1.56	19.17
4.653e+10	1.56	19.17
4.658e+10	1.56	19.17
4.664e+10	1.559	19.16
4.669e+10	1.559	19.16
4.675e+10	1.558	19.16
4.68e+10	1.558	19.18
4.686e+10	1.558	19.17
4.691e+10	1.558	19.17
4.696e+10	1.557	19.17
4.702e+10	1.557	19.16
4.707e+10	1.557	19.16
4.713e+10	1.556	19.16
4.718e+10	1.556	19.16
4.724e+10	1.555	19.15
4.729e+10	1.555	19.15
4.735e+10	1.556	19.15
4.74e+10	1.556	19.17
4.746e+10	1.556	19.16
4.751e+10	1.556	19.16
4.757e+10	1.556	19.16
4.762e+10	1.555	19.15
4.767e+10	1.555	19.15
4.773e+10	1.555	19.15
4.778e+10	1.554	19.15
4.784e+10	1.554	19.14
4.789e+10	1.554	19.14
4.795e+10	1.554	19.14
4.8e+10	1.553	19.13
4.806e+10	1.553	19.13
4.811e+10	1.552	19.13
4.817e+10	1.552	19.12
4.822e+10	1.552	19.12
4.827e+10	1.551	19.12
4.833e+10	1.551	19.12
4.838e+10	1.551	19.11
4.844e+10	1.55	19.11
4.849e+10	1.55	19.11
4.855e+10	1.55	19.1
4.86e+10	1.55	19.1
4.866e+10	1.549	19.1
4.871e+10	1.549	19.1
4.877e+10	1.549	19.09
4.882e+10	1.548	19.09
4.888e+10	1.548	19.09
4.893e+10	1.548	19.08
4.898e+10	1.547	19.08
4.904e+10	1.547	19.08
4.909e+10	1.547	19.08
4.914e+10	1.546	19.07
4.92e+10	1.546	19.07
4.925e+10	1.546	19.07
4.93e+10	1.545	19.07
4.936e+10	1.545	19.06
4.941e+10	1.545	19.06
4.946e+10	1.544	19.06
4.952e+10	1.544	19.06
4.957e+10	1.544	19.05
4.962e+10	1.543	19.05
4.968e+10	1.552	19.07
4.973e+10	1.552	19.07
4.978e+10	1.552	19.07
4.984e+10	1.551	19.07
4.989e+10	1.551	19.06
4.994e+10	1.551	19.06
5e+10	1.55	19.06
5.005e+10	1.55	19.06
5.01e+10	1.55	19.05
5.016e+10	1.549	19.05
5.021e+10	1.549	19.05
5.026e+10	1.549	19.04
5.032e+10	1.548	19.04
5.037e+10	1.548	19.04
5.042e+10	1.547	19.03
5.048e+10	1.547	19.03
5.053e+10	1.547	19.03
5.058e+10	1.547	19.03
5.064e+10	1.546	19.03
5.069e+10	1.547	19.04
5.074e+10	1.546	19.04
5.08e+10	1.546	19.04
5.085e+10	1.546	19.03
5.09e+10	1.545	19.03
5.096e+10	1.545	19.03
5.101e+10	1.545	19.03
5.106e+10	1.544	19.02
5.112e+10	1.544	19.02
5.117e+10	1.544	19.02
5.123e+10	1.543	19.01
5.128e+10	1.543	19.01
5.133e+10	1.542	19.01
5.139e+10	1.542	19
5.144e+10	1.542	19
5.149e+10	1.541	19
5.155e+10	1.541	18.99
5.16e+10	1.541	18.99
5.165e+10	1.54	18.99
5.171e+10	1.54	18.99
5.176e+10	1.54	18.98
5.181e+10	1.54	18.98
5.187e+10	1.539	18.98
5.192e+10	1.539	18.98
5.197e+10	1.539	18.97
5.202e+10	1.538	18.97
5.207e+10	1.538	18.97
5.213e+10	1.538	18.96
5.218e+10	1.537	18.96
5.223e+10	1.537	18.96
5.229e+10	1.537	18.96
5.234e+10	1.536	18.95
5.239e+10	1.536	18.95
5.245e+10	1.536	18.95
5.25e+10	1.535	18.94
5.255e+10	1.535	18.94
5.261e+10	1.535	18.94
5.266e+10	1.534	18.94
5.271e+10	1.534	18.93
5.277e+10	1.534	18.93
5.282e+10	1.534	18.93
5.287e+10	1.533	18.93
5.293e+10	1.533	18.93
5.298e+10	1.533	18.92
5.303e+10	1.532	18.92
5.309e+10	1.532	18.92
5.314e+10	1.532	18.91
5.319e+10	1.531	18.91
5.325e+10	1.531	18.91
5.33e+10	1.53	18.9
5.336e+10	1.53	18.9
5.341e+10	1.53	18.9
5.346e+10	1.529	18.9
5.352e+10	1.53	18.89
5.357e+10	1.539	18.96
5.362e+10	1.538	18.96
5.368e+10	1.538	18.96
5.373e+10	1.538	18.95
5.378e+10	1.537	18.95
5.383e+10	1.537	18.95
5.389e+10	1.544	18.97
5.394e+10	1.544	18.97
5.399e+10	1.544	18.97
5.404e+10	1.543	18.97
5.41e+10	1.543	18.96
5.415e+10	1.543	18.96
5.42e+10	1.542	18.96
5.426e+10	1.542	18.96
5.431e+10	1.542	18.95
5.436e+10	1.541	18.95
5.442e+10	1.541	18.95
5.447e+10	1.541	18.95
5.452e+10	1.54	18.94
5.457e+10	1.54	18.94
5.463e+10	1.54	18.94
5.468e+10	1.539	18.94
5.473e+10	1.539	18.93
5.478e+10	1.539	18.93
5.484e+10	1.538	18.93
5.489e+10	1.538	18.92
5.494e+10	1.538	18.92
5.5e+10	1.538	18.92
5.505e+10	1.537	18.92
5.51e+10	1.537	18.91
5.516e+10	1.537	18.91
5.521e+10	1.536	18.91
5.526e+10	1.536	18.91
5.532e+10	1.536	18.9
5.537e+10	1.535	18.9
5.542e+10	1.535	18.9
5.548e+10	1.535	18.89
5.553e+10	1.534	18.89
5.558e+10	1.534	18.89
5.564e+10	1.534	18.89
5.569e+10	1.533	18.88
5.574e+10	1.533	18.88
5.58e+10	1.533	18.88
5.585e+10	1.532	18.87
5.59e+10	1.532	18.87
5.596e+10	1.532	18.87
5.601e+10	1.531	18.87
5.606e+10	1.531	18.86
5.612e+10	1.531	18.86
5.617e+10	1.53	18.86
5.622e+10	1.531	18.86
5.628e+10	1.53	18.86
5.633e+10	1.53	18.85
5.638e+10	1.53	18.85
5.643e+10	1.53	18.85
5.649e+10	1.529	18.85
5.654e+10	1.529	18.85
5.659e+10	1.529	18.84
5.665e+10	1.528	18.84
5.67e+10	1.528	18.84
5.675e+10	1.528	18.84
5.681e+10	1.528	18.83
5.686e+10	1.527	18.83
5.691e+10	1.527	18.83
5.696e+10	1.527	18.83
5.702e+10	1.526	18.82
5.707e+10	1.526	18.82
5.712e+10	1.526	18.82
5.718e+10	1.525	18.81
5.723e+10	1.525	18.81
5.728e+10	1.525	18.81
5.734e+10	1.524	18.81
5.739e+10	1.524	18.8
5.744e+10	1.524	18.8
5.75e+10	1.524	18.8
5.755e+10	1.61	20.86
5.76e+10	1.61	20.85
5.766e+10	1.609	20.85
5.771e+10	1.609	20.85
5.776e+10	1.609	20.84
5.782e+10	1.609	20.84
5.787e+10	1.608	20.84
5.792e+10	1.608	20.84
5.798e+10	1.608	20.83
5.803e+10	1.607	20.83
5.808e+10	1.607	20.83
5.813e+10	1.607	20.83
5.819e+10	1.606	20.82
5.824e+10	1.606	20.82
5.829e+10	1.606	20.82
5.835e+10	1.605	20.82
5.84e+10	1.605	20.81
5.846e+10	1.605	20.81
5.851e+10	1.605	20.81
5.856e+10	1.609	20.82
5.861e+10	1.609	20.81
5.867e+10	1.609	20.81
5.872e+10	1.608	20.81
5.878e+10	1.608	20.81
5.883e+10	1.608	20.8
5.888e+10	1.608	20.8
5.893e+10	1.607	20.8
5.896e+10	1.607	20.8
5.899e+10	1.607	20.8
5.902e+10	1.607	20.79
5.905e+10	1.607	20.79
5.907e+10	1.606	20.79
5.911e+10	1.606	20.79
5.914e+10	1.606	20.79
5.917e+10	1.606	20.79
5.92e+10	1.606	20.78
5.924e+10	1.606	20.78
5.927e+10	1.606	20.78
5.93e+10	1.605	20.78
5.933e+10	1.605	20.78
5.937e+10	1.605	20.78
5.94e+10	1.605	20.78
5.943e+10	1.605	20.77
5.946e+10	1.604	20.77
5.949e+10	1.604	20.77
5.952e+10	1.604	20.77
5.955e+10	1.604	20.77
5.958e+10	1.604	20.77
5.961e+10	1.604	20.77
5.964e+10	1.604	20.76
5.967e+10	1.603	20.76
5.97e+10	1.603	20.76
5.973e+10	1.603	20.76
5.977e+10	1.603	20.76
5.98e+10	1.603	20.76
5.983e+10	1.602	20.75
5.986e+10	1.602	20.75
5.989e+10	1.602	20.75
5.992e+10	1.602	20.75
5.996e+10	1.602	20.75
5.999e+10	1.601	20.75
6.002e+10	1.601	20.75
6.005e+10	1.601	20.74
6.008e+10	1.601	20.74
6.012e+10	1.601	20.74
6.015e+10	1.601	20.74
6.018e+10	1.6	20.74
6.021e+10	1.6	20.74
6.025e+10	1.6	20.73
6.028e+10	1.6	20.73
6.031e+10	1.6	20.73
6.035e+10	1.599	20.73
6.038e+10	1.599	20.73
6.041e+10	1.599	20.73
6.045e+10	1.599	20.73
6.048e+10	1.599	20.72
6.051e+10	1.598	20.72
6.055e+10	1.598	20.72
6.058e+10	1.598	20.72
6.061e+10	1.598	20.72
6.064e+10	1.598	20.72
6.068e+10	1.598	20.72
6.071e+10	1.597	20.71
6.074e+10	1.597	20.71
6.077e+10	1.597	20.71
6.081e+10	1.597	20.71
6.084e+10	1.597	20.71
6.088e+10	1.597	20.71
6.091e+10	1.597	20.7
6.094e+10	1.596	20.7
6.097e+10	1.596	20.7
6.101e+10	1.596	20.7
6.104e+10	1.596	20.7
6.108e+10	1.596	20.7
6.111e+10	1.596	20.69
6.115e+10	1.595	20.69
6.118e+10	1.595	20.69
6.121e+10	1.595	20.69
6.125e+10	1.595	20.69
6.128e+10	1.595	20.69
6.132e+10	1.594	20.69
6.136e+10	1.594	20.68
6.139e+10	1.594	20.68
6.142e+10	1.594	20.68
6.146e+10	1.594	20.68
6.149e+10	1.593	20.68
6.152e+10	1.593	20.68
6.155e+10	1.593	20.68
6.159e+10	1.593	20.67
6.162e+10	1.593	20.67
6.166e+10	1.593	20.67
6.168e+10	1.592	20.67
6.172e+10	1.592	20.67
6.175e+10	1.592	20.67
6.178e+10	1.592	20.67
6.181e+10	1.592	20.67
6.185e+10	1.592	20.66
6.188e+10	1.592	20.66
6.191e+10	1.591	20.66
6.193e+10	1.591	20.66
6.197e+10	1.591	20.66
6.2e+10	1.591	20.66
6.203e+10	1.591	20.66
6.206e+10	1.591	20.65
6.209e+10	1.59	20.65
6.212e+10	1.59	20.65
6.214e+10	1.59	20.65
6.218e+10	1.59	20.65
6.221e+10	1.59	20.65
6.223e+10	1.59	20.65
6.227e+10	1.589	20.65
6.23e+10	1.589	20.64
6.233e+10	1.589	20.64
6.235e+10	1.589	20.64
6.238e+10	1.589	20.64
6.242e+10	1.589	20.64
6.245e+10	1.588	20.64
6.248e+10	1.588	20.64
6.251e+10	1.588	20.63
6.254e+10	1.588	20.63
6.257e+10	1.588	20.63
6.26e+10	1.588	20.63
6.263e+10	1.588	20.63
6.266e+10	1.587	20.63
6.269e+10	1.587	20.63
6.272e+10	1.587	20.62
6.275e+10	1.587	20.62
6.279e+10	1.587	20.62
6.282e+10	1.587	20.62
6.285e+10	1.586	20.62
6.288e+10	1.586	20.62
6.291e+10	1.586	20.62
6.294e+10	1.586	20.61
6.298e+10	1.586	20.61
6.301e+10	1.585	20.61
6.304e+10	1.585	20.61
6.307e+10	1.585	20.61
6.31e+10	1.585	20.61
6.313e+10	1.585	20.6
6.316e+10	1.585	20.6
6.319e+10	1.584	20.6
6.322e+10	1.585	20.6
6.325e+10	1.585	20.6
6.327e+10	1.585	20.6
6.33e+10	1.585	20.6
6.333e+10	1.584	20.6
6.335e+10	1.584	20.6
6.338e+10	1.584	20.59
6.341e+10	1.584	20.6
6.343e+10	1.584	20.59
6.346e+10	1.584	20.59
6.349e+10	1.584	20.59
6.352e+10	1.583	20.59
6.355e+10	1.583	20.59
6.357e+10	1.583	20.59
6.36e+10	1.583	20.59
6.363e+10	1.583	20.58
6.365e+10	1.583	20.58
6.368e+10	1.583	20.58
6.371e+10	1.583	20.58
6.373e+10	1.582	20.58
6.376e+10	1.582	20.58
6.378e+10	1.582	20.58
6.381e+10	1.582	20.58
6.384e+10	1.582	20.58
6.387e+10	1.582	20.57
6.39e+10	1.581	20.57
6.392e+10	1.581	20.57
6.395e+10	1.581	20.57
6.397e+10	1.581	20.57
6.4e+10	1.581	20.57
6.403e+10	1.581	20.57
6.406e+10	1.581	20.57
6.408e+10	1.581	20.57
6.411e+10	1.58	20.57
6.414e+10	1.58	20.56
6.416e+10	1.58	20.56
6.419e+10	1.58	20.56
6.422e+10	1.58	20.56
6.424e+10	1.58	20.56
6.427e+10	1.58	20.56
6.429e+10	1.58	20.56
6.432e+10	1.579	20.56
6.435e+10	1.579	20.56
6.437e+10	1.579	20.55
6.44e+10	1.579	20.55
6.443e+10	1.579	20.55
6.445e+10	1.579	20.55
6.448e+10	1.579	20.55
6.451e+10	1.578	20.55
6.453e+10	1.578	20.55
6.456e+10	1.578	20.55
6.459e+10	1.578	20.54
6.462e+10	1.578	20.54
6.465e+10	1.578	20.54
6.468e+10	1.577	20.54
6.471e+10	1.577	20.54
6.474e+10	1.577	20.54
6.477e+10	1.577	20.53
6.48e+10	1.577	20.53
6.482e+10	1.577	20.53
6.485e+10	1.576	20.53
6.488e+10	1.576	20.53
6.491e+10	1.576	20.53
6.495e+10	1.576	20.53
6.498e+10	1.576	20.53
6.501e+10	1.576	20.52
6.503e+10	1.575	20.52
6.507e+10	1.575	20.52
6.51e+10	1.575	20.52
6.513e+10	1.575	20.52
6.516e+10	1.575	20.52
6.519e+10	1.575	20.52
6.522e+10	1.575	20.52
6.525e+10	1.574	20.51
6.529e+10	1.574	20.51
6.532e+10	1.574	20.51
6.535e+10	1.574	20.51
6.538e+10	1.574	20.51
6.541e+10	1.574	20.51
6.544e+10	1.574	20.51
6.547e+10	1.573	20.51
6.55e+10	1.573	20.52
6.554e+10	1.573	20.52
6.557e+10	1.573	20.52
6.56e+10	1.573	20.51
6.564e+10	1.573	20.51
6.567e+10	1.573	20.51
6.57e+10	1.572	20.51
6.574e+10	1.572	20.51
6.577e+10	1.572	20.51
6.58e+10	1.572	20.51
6.583e+10	1.572	20.51
6.586e+10	1.572	20.5
6.589e+10	1.571	20.5
6.592e+10	1.571	20.5
6.595e+10	1.571	20.5
6.598e+10	1.571	20.5
6.601e+10	1.571	20.5
6.604e+10	1.571	20.5
6.607e+10	1.571	20.5
6.61e+10	1.57	20.49
6.613e+10	1.57	20.49
6.616e+10	1.57	20.49
6.619e+10	1.57	20.49
6.621e+10	1.57	20.49
6.625e+10	1.57	20.49
6.628e+10	1.569	20.49
6.631e+10	1.569	20.49
6.634e+10	1.569	20.48
6.636e+10	1.569	20.48
6.639e+10	1.569	20.48
6.643e+10	1.569	20.48
6.646e+10	1.569	20.48
6.649e+10	1.568	20.48
6.651e+10	1.568	20.48
6.655e+10	1.568	20.47
6.657e+10	1.568	20.47
6.661e+10	1.568	20.47
6.663e+10	1.568	20.47
6.667e+10	1.567	20.47
6.669e+10	1.567	20.47
6.672e+10	1.567	20.47
6.675e+10	1.567	20.47
6.679e+10	1.567	20.47
6.681e+10	1.567	20.46
6.685e+10	1.567	20.46
6.687e+10	1.566	20.46
6.69e+10	1.566	20.46
6.693e+10	1.566	20.46
6.696e+10	1.566	20.46
6.699e+10	1.566	20.46
6.702e+10	1.566	20.46
6.705e+10	1.566	20.45
6.708e+10	1.565	20.45
6.711e+10	1.565	20.45
6.714e+10	1.565	20.45
6.717e+10	1.565	20.45
6.72e+10	1.565	20.45
6.724e+10	1.565	20.45
6.727e+10	1.564	20.45
6.73e+10	1.564	20.44
6.733e+10	1.564	20.44
6.736e+10	1.564	20.44
6.74e+10	1.564	20.44
6.743e+10	1.564	20.44
6.746e+10	1.563	20.44
6.749e+10	1.563	20.44
6.752e+10	1.563	20.44
6.755e+10	1.563	20.43
6.758e+10	1.563	20.43
6.762e+10	1.563	20.43
6.765e+10	1.563	20.43
6.768e+10	1.562	20.43
6.771e+10	1.562	20.43
6.774e+10	1.562	20.43
6.778e+10	1.562	20.42
6.781e+10	1.562	20.42
6.784e+10	1.562	20.42
6.787e+10	1.561	20.42
6.79e+10	1.561	20.42
6.794e+10	1.561	20.42
6.796e+10	1.561	20.42
6.8e+10	1.561	20.42
6.803e+10	1.561	20.41
6.806e+10	1.561	20.41
6.809e+10	1.56	20.41
6.812e+10	1.56	20.41
6.815e+10	1.56	20.41
6.818e+10	1.56	20.41
6.821e+10	1.56	20.41
6.824e+10	1.56	20.41
6.827e+10	1.56	20.4
6.83e+10	1.559	20.4
6.833e+10	1.559	20.4
6.836e+10	1.559	20.4
6.838e+10	1.559	20.4
6.842e+10	1.559	20.4
6.845e+10	1.559	20.4
6.847e+10	1.559	20.4
6.851e+10	1.558	20.39
6.854e+10	1.558	20.39
6.857e+10	1.558	20.39
6.86e+10	1.558	20.39
6.862e+10	1.558	20.39
6.866e+10	1.558	20.39
6.869e+10	1.558	20.39
6.871e+10	1.557	20.39
6.875e+10	1.557	20.38
6.878e+10	1.557	20.38
6.881e+10	1.557	20.38
6.884e+10	1.557	20.38
6.887e+10	1.557	20.38
6.89e+10	1.556	20.38
6.893e+10	1.556	20.38
6.896e+10	1.556	20.38
6.898e+10	1.556	20.37
6.901e+10	1.556	20.37
6.904e+10	1.556	20.37
6.907e+10	1.556	20.37
6.909e+10	1.556	20.37
6.912e+10	1.555	20.37
6.914e+10	1.555	20.37
6.917e+10	1.555	20.37
6.92e+10	1.555	20.37
6.923e+10	1.555	20.37
6.925e+10	1.555	20.36
6.928e+10	1.555	20.36
6.931e+10	1.555	20.36
6.934e+10	1.554	20.36
6.936e+10	1.554	20.36
6.939e+10	1.554	20.36
6.942e+10	1.554	20.36
6.944e+10	1.554	20.36
6.947e+10	1.554	20.36
6.95e+10	1.554	20.35
6.952e+10	1.554	20.35
6.955e+10	1.553	20.35
6.958e+10	1.553	20.35
6.96e+10	1.553	20.35
6.963e+10	1.553	20.35
6.966e+10	1.553	20.35
6.968e+10	1.553	20.35
6.971e+10	1.553	20.35
6.974e+10	1.552	20.34
6.977e+10	1.552	20.34
6.98e+10	1.552	20.34
6.982e+10	1.552	20.34
6.985e+10	1.552	20.34
6.988e+10	1.552	20.34
6.99e+10	1.552	20.34
6.993e+10	1.552	20.34
6.996e+10	1.551	20.34
6.998e+10	1.551	20.33
7.001e+10	1.551	20.33
7.004e+10	1.551	20.33
7.006e+10	1.551	20.33
7.009e+10	1.551	20.33
7.012e+10	1.551	20.33
7.014e+10	1.551	20.33
7.017e+10	1.55	20.33
7.02e+10	1.55	20.33
7.022e+10	1.55	20.33
7.025e+10	1.551	20.32
7.027e+10	1.55	20.32
7.03e+10	1.55	20.32
7.033e+10	1.55	20.32
7.036e+10	1.55	20.32
7.038e+10	1.55	20.32
7.041e+10	1.55	20.32
7.043e+10	1.55	20.32
7.046e+10	1.55	20.32
7.049e+10	1.55	20.32
7.051e+10	1.55	20.31
7.054e+10	1.55	20.31
7.057e+10	1.55	20.31
7.06e+10	1.55	20.31
7.062e+10	1.55	20.31
7.065e+10	1.549	20.31
7.067e+10	1.549	20.31
7.07e+10	1.549	20.31
7.073e+10	1.549	20.31
7.076e+10	1.549	20.31
7.078e+10	1.549	20.3
7.081e+10	1.549	20.3
7.084e+10	1.548	20.3
7.087e+10	1.548	20.3
7.089e+10	1.548	20.3
7.092e+10	1.548	20.3
7.095e+10	1.548	20.3
7.097e+10	1.548	20.3
7.1e+10	1.548	20.3
7.103e+10	1.548	20.29
7.105e+10	1.547	20.29
7.108e+10	1.547	20.29
7.111e+10	1.551	20.3
7.113e+10	1.551	20.3
7.116e+10	1.551	20.3
7.119e+10	1.551	20.3
7.121e+10	1.551	20.3
7.124e+10	1.551	20.3
7.127e+10	1.551	20.3
7.129e+10	1.551	20.3
7.132e+10	1.551	20.29
7.135e+10	1.551	20.29
7.137e+10	1.55	20.29
7.14e+10	1.55	20.29
7.143e+10	1.55	20.29
7.145e+10	1.55	20.29
7.148e+10	1.55	20.29
7.151e+10	1.55	20.29
7.153e+10	1.55	20.29
7.156e+10	1.55	20.29
7.159e+10	1.549	20.28
7.162e+10	1.549	20.28
7.164e+10	1.549	20.28
7.168e+10	1.549	20.28
7.17e+10	1.549	20.28
7.173e+10	1.549	20.28
7.176e+10	1.549	20.28
7.179e+10	1.548	20.28
7.182e+10	1.548	20.28
7.185e+10	1.548	20.27
7.188e+10	1.548	20.27
7.191e+10	1.548	20.27
7.194e+10	1.548	20.27
7.197e+10	1.548	20.27
7.2e+10	1.548	20.27
7.203e+10	1.547	20.27
7.206e+10	1.547	20.27
7.209e+10	1.547	20.26
7.212e+10	1.547	20.26
7.214e+10	1.547	20.26
7.217e+10	1.547	20.26
7.22e+10	1.547	20.26
7.223e+10	1.547	20.26
7.226e+10	1.547	20.26
7.229e+10	1.547	20.26
7.232e+10	1.546	20.26
7.235e+10	1.552	20.26
7.238e+10	1.552	20.25
7.24e+10	1.551	20.25
7.244e+10	1.551	20.25
7.246e+10	1.551	20.25
7.249e+10	1.551	20.25
7.252e+10	1.551	20.25
7.256e+10	1.551	20.25
7.259e+10	1.55	20.25
7.262e+10	1.55	20.25
7.265e+10	1.55	20.24
7.268e+10	1.55	20.24
7.271e+10	1.55	20.24
7.274e+10	1.55	20.24
7.277e+10	1.55	20.24
7.28e+10	1.549	20.24
