# energies_found, t, ehi, elo
1194 125696224 1115 2308
1195 125696229 1115 2309
1196 125696462 1115 2310
1197 129568733 1115 2311
1198 129793522 1115 2312
1199 129793565 1115 2313
1200 130706684 1115 2314
1201 130706687 1115 2315
1202 130902254 1115 2316
1203 130902296 1115 2317
1204 160701932 1115 2318
1205 160703768 1115 2319
1206 160703779 1115 2320
1207 160703782 1115 2321
1208 160703809 1115 2322
1209 160704319 1115 2323
1210 160704390 1115 2324
1211 160880291 1115 2325
1212 160880322 1115 2326
1213 160880411 1115 2327
1214 160880454 1115 2328
1215 160881036 1115 2329
1216 160881123 1115 2330
1217 160881150 1115 2331
1218 160881156 1115 2333
1219 160881194 1115 2333
1220 160881312 1115 2334
1221 160881321 1115 2335
1222 160881332 1115 2336
1223 160881388 1115 2337
1224 160881566 1115 2338
1225 166012674 1115 2339
1226 166012720 1115 2340
1227 166012749 1115 2341
1228 166012756 1115 2342
1229 166115542 1115 2343
1230 166115576 1115 2344
1231 166116224 1115 2345
1232 166116555 1115 2346
1233 166116565 1115 2349
1234 166116571 1115 2349
1235 166116572 1115 2349
1236 166116920 1115 2350
1237 166117027 1115 2351
1238 166117672 1115 2352
1239 166117684 1115 2353
1240 166117700 1115 2354
1241 166117976 1115 2355
1242 166117985 1115 2356
1243 167002615 1115 2357
1244 167002639 1115 2358
1245 167002720 1115 2359
1246 167002779 1115 2360
1247 167002847 1115 2361
1248 167002865 1115 2362
1249 167003214 1115 2363
1250 167003241 1115 2365
1251 167003317 1115 2365
1252 167006145 1115 2366
1253 167006165 1115 2367
1254 167006184 1115 2368
1255 167223608 1115 2369
1256 167223826 1115 2370
1257 167223856 1115 2371
1258 174580831 1113 2371
1259 174580845 1113 2371
1260 174580858 1112 2371
1261 174580860 1111 2371
1262 174580861 1109 2371
1263 174580869 1109 2371
1264 183231181 1109 2372
1265 183231205 1109 2373
1266 183233832 1109 2374
1267 183233843 1109 2375
1268 183235637 1109 2376
1269 183791411 1109 2377
1270 183791436 1109 2378
1271 183791450 1109 2379
1272 183791458 1109 2380
1273 183791461 1109 2381
1274 183791463 1109 2382
1275 212753461 1109 2383
1276 212887480 1109 2384
1277 212887746 1109 2385
1278 212887799 1109 2387
1279 212887818 1109 2387
1280 222431439 1109 2388
1281 222497167 1109 2389
1282 222497218 1109 2390
1283 222497252 1109 2391
1284 222497444 1109 2392
1285 307192489 1109 2393
1286 307192511 1109 2394
1287 307192820 1109 2395
1288 307192862 1109 2396
1289 307192866 1109 2397
1290 307193010 1109 2398
1291 307193018 1109 2399
1292 307193046 1109 2400
1293 307193059 1109 2401
1294 307193074 1109 2402
1295 307193091 1109 2403
1296 313147748 1109 2404
1297 313147860 1109 2405
1298 313147863 1109 2406
1299 313148724 1109 2407
1300 313148731 1109 2408
1301 313148758 1109 2409
1302 313149021 1109 2410
1303 313149047 1109 2411
1304 313149061 1109 2412
1305 313149079 1109 2413
1306 313149088 1109 2414
1307 313369499 1109 2415
1308 313369532 1109 2416
1309 313369540 1109 2417
1310 313369583 1109 2418
1311 313374331 1109 2419
1312 313374454 1109 2420
1313 313375029 1109 2421
1314 313377592 1109 2423
1315 313377605 1109 2424
1316 313377619 1109 2425
1317 313377659 1109 2425
1318 313377689 1109 2426
1319 313378224 1109 2427
1320 334780616 1109 2428
1321 334780675 1109 2429
1322 334780682 1109 2430
1323 334780860 1109 2431
1324 465577560 1109 2432
1325 465578996 1109 2433
1326 468804464 1109 2434
1327 468805691 1109 2435
1328 468805769 1109 2436
1329 468805972 1109 2437
1330 468849541 1109 2438
1331 468849785 1109 2439
1332 468850050 1109 2440
1333 469091083 1109 2441
1334 469102784 1109 2442
1335 469102810 1109 2443
1336 476661701 1109 2444
1337 519734342 1109 2445
1338 519734795 1109 2446
1339 519734797 1109 2447
1340 585948692 1109 2448
1341 585948836 1109 2449
1342 585948873 1109 2450
1343 596735784 1109 2451
1344 596735844 1109 2452
1345 596736308 1109 2453
1346 596756413 1109 2454
1347 596756734 1109 2455
1348 596756736 1109 2456
1349 596756953 1109 2457
1350 596757186 1109 2458
1351 596757226 1109 2459
1352 596757252 1109 2460
1353 598708257 1109 2461
1354 598709129 1109 2462
1355 599295674 1109 2463
1356 599298248 1109 2464
1357 599298289 1109 2465
1358 599298490 1109 2466
1359 599298499 1109 2467
1360 599298508 1109 2468
1361 599298665 1109 2469
1362 599298693 1109 2470
1363 599298707 1109 2471
1364 599298732 1109 2472
1365 599299738 1109 2473
1366 599299745 1109 2474
1367 599299750 1109 2476
1368 599299757 1109 2476
1369 599299866 1109 2477
1370 599300298 1109 2479
1371 599300302 1109 2480
1372 599300367 1109 2480
1373 599300481 1109 2481
1374 599300557 1109 2482
1375 599300605 1109 2483
1376 599300610 1109 2484
1377 824373399 1109 2485
1378 824373493 1109 2486
1379 824407658 1109 2487
1380 824407659 1109 2488
1381 824407732 1109 2489
1382 824407737 1109 2490
1383 824408256 1109 2491
1384 934359066 1109 2492
1385 934359092 1109 2493
1386 934359278 1109 2494
1387 934359305 1109 2495
1388 934363283 1109 2496
1389 1196014545 1109 2497
1390 1196014547 1109 2499
1391 1196014557 1109 2500
1392 1196014565 1109 2500
1393 1196015123 1109 2501
1394 1196017035 1109 2502
1395 1212974231 1109 2503
1396 1212974249 1109 2505
1397 1212974294 1109 2506
1398 1212974368 1109 2506
1399 1212974396 1109 2507
1400 1212974400 1109 2508
1401 1212974407 1109 2509
1402 1212974508 1109 2510
1403 1214061323 1109 2511
1404 1214062370 1109 2512
1405 1214062379 1109 2513
1406 1214079431 1109 2514
1407 1214079859 1109 2515
1408 1214079926 1109 2516
1409 1214079933 1109 2517
1410 1214080147 1109 2518
1411 1214080150 1109 2519
1412 1214080160 1109 2520
1413 1298110867 1109 2521
1414 1338463056 1109 2522
1415 1338463062 1109 2523
1416 1338463066 1109 2524
1417 1338464277 1109 2525
1418 1338464334 1109 2526
1419 1338464394 1109 2527
1420 1338464401 1109 2528
1421 1338464468 1109 2529
1422 1338464478 1109 2530
1423 1338464502 1109 2531
1424 1338464779 1109 2532
1425 1338464830 1109 2533
1426 1338464963 1109 2534
1427 1338465094 1109 2535
1428 1338465169 1109 2536
1429 1338465282 1109 2537
1430 1338465341 1109 2538
1431 1338465386 1109 2539
1432 2304307913 1108 2539
1433 2569400995 1108 2540
1434 2569401015 1108 2541
1435 2691499539 1108 2542
1436 2691499596 1108 2543
1437 2691499597 1108 2544
1438 2691499810 1108 2545
1439 3130055040 1108 2546
1440 3490983011 1108 2547
1441 4221195883 1107 2547
1442 4459846941 1107 2548
1443 4459846946 1107 2549
1444 4459847028 1107 2550
1445 4459847049 1107 2551
1446 4459847079 1107 2552
1447 4459847085 1107 2553
1448 4459847376 1107 2554
1449 4635603987 1107 2555
1450 5337119132 1106 2555
1451 7576626994 1106 2556
1452 7576627561 1106 2557
1453 7717394399 1106 2558
1454 7717394540 1106 2559
1455 7717395683 1106 2560
1456 7871595212 1106 2561
1457 7871595272 1106 2562
1458 7871595359 1106 2563
1459 7871595417 1106 2564
1460 7871595428 1106 2565
1461 8464892413 1105 2565
1462 8464892442 1104 2565
1463 8464892470 1103 2565
1464 14993038088 1103 2566
1465 14993038121 1103 2568
1466 14993038130 1103 2569
1467 14993038212 1103 2569
1468 15899659839 1103 2570
1469 15899659851 1103 2571
1470 15899660634 1103 2572
1471 15899660669 1103 2573
1472 15899662267 1103 2574
1473 16960333696 1103 2575
1474 16960333707 1103 2576
1475 16960333725 1103 2577
1476 16960333734 1103 2578
1477 16960334413 1103 2579
1478 16960334432 1103 2580
1479 17037841518 1103 2581
1480 17037841677 1103 2582
1481 18569385327 1102 2582
1482 18569385331 1101 2582
1483 24324034403 1101 2583
1484 25750510545 1099 2583
1485 25750510546 1099 2583
1486 29376168964 1099 2584
1487 29376172495 1099 2585
1488 29376172559 1099 2586
1489 29376172574 1099 2587
1490 29376226419 1099 2588
1491 38155094230 1099 2589
1492 38155094247 1099 2590
1493 38155094252 1099 2591
1494 38155094465 1099 2592
1495 38155094466 1099 2593
1496 38155094632 1099 2594
1497 38155094717 1099 2595
1498 38155094810 1099 2596
1499 48870312584 1099 2597
1500 48870312615 1099 2598
1501 48870312662 1099 2599
1502 48870313089 1099 2600
1503 48870352927 1099 2601
1504 48870352955 1099 2602
1505 48870352966 1099 2603
1506 48870352989 1099 2604
1507 48870353073 1099 2605
1508 137787377271 1097 2605
1509 137787377273 1095 2605
1510 137787377274 1095 2605
1511 137787377285 1095 2605
1512 193876875932 1095 2606
1513 193876875936 1095 2607
1514 193876876063 1095 2608
1515 193876876320 1095 2609
1516 219600140445 1095 2610
1517 269914633326 1095 2611
1518 269914633332 1095 2612
1519 269914633338 1095 2613
1520 269914633377 1095 2614
1521 286423209401 1094 2614
1522 286423209403 1093 2614
1523 286423209409 1092 2614
1524 511780955579 1092 2615
1525 511780973586 1092 2616
1526 511780974536 1092 2617
1527 614012389675 1092 2618
1528 614012389685 1092 2619
1529 614012389716 1092 2620
1530 614012554005 1092 2621
1531 614012554118 1092 2622
1532 614012554140 1092 2623
1533 614012554161 1092 2624
1534 614012554501 1092 2625
1535 614012554600 1092 2626
1536 614012568832 1092 2627
1537 614012568953 1092 2628
1538 614012568997 1092 2629
1539 614012573287 1092 2630
1540 614012573308 1092 2631
1541 614012573333 1092 2632
1542 614012573340 1092 2633
1543 614012573398 1092 2634
1544 614012573408 1092 2635
1545 614012573438 1092 2636
1546 614012573446 1092 2637
1547 614012573727 1092 2638
1548 614012573795 1092 2639
