# iterations	 errorinentropy	 maxerror
1.915e+09	0.07938	0.653
1.919e+09	0.08272	0.673
1.922e+09	0.08288	0.673
1.924e+09	0.08289	0.6731
1.927e+09	0.0825	0.6731
1.93e+09	0.08225	0.6733
1.933e+09	0.08192	0.6636
1.936e+09	0.08174	0.6634
1.938e+09	0.08133	0.6631
1.941e+09	0.08111	0.6631
1.944e+09	0.08089	0.6631
1.947e+09	0.08057	0.6532
1.95e+09	0.08035	0.6529
1.952e+09	0.07985	0.653
1.955e+09	0.07939	0.6532
1.958e+09	0.07915	0.6529
1.961e+09	0.07868	0.6527
1.964e+09	0.07812	0.6425
1.966e+09	0.07783	0.6424
1.969e+09	0.07743	0.642
1.972e+09	0.07702	0.6428
1.975e+09	0.07689	0.6428
1.978e+09	0.0768	0.6329
1.98e+09	0.07787	0.6427
1.983e+09	0.07899	0.6528
1.986e+09	0.07889	0.6528
1.989e+09	0.07874	0.6431
1.992e+09	0.07809	0.6431
1.994e+09	0.07773	0.6433
1.997e+09	0.07738	0.6428
2e+09	0.0771	0.6428
2.003e+09	0.07668	0.6426
2.006e+09	0.07835	0.6526
2.009e+09	0.07813	0.653
2.011e+09	0.07776	0.6433
2.014e+09	0.07778	0.6431
2.017e+09	0.07787	0.6431
2.02e+09	0.07787	0.6431
2.023e+09	0.07723	0.6428
2.026e+09	0.07755	0.6428
2.028e+09	0.07762	0.6425
2.031e+09	0.07753	0.6426
2.034e+09	0.07752	0.6427
2.037e+09	0.07742	0.6426
2.04e+09	0.07712	0.6426
2.043e+09	0.07684	0.6326
2.046e+09	0.07658	0.6328
2.048e+09	0.07611	0.633
2.051e+09	0.07645	0.633
2.054e+09	0.07617	0.6328
2.057e+09	0.07621	0.6328
2.06e+09	0.07579	0.6326
2.063e+09	0.07592	0.6326
2.066e+09	0.07552	0.6325
2.069e+09	0.07493	0.6323
2.071e+09	0.07477	0.6224
2.074e+09	0.07464	0.6222
2.077e+09	0.07437	0.6222
2.08e+09	0.07396	0.6221
2.083e+09	0.07356	0.6219
2.086e+09	0.07298	0.6122
2.089e+09	0.0732	0.6122
2.092e+09	0.07273	0.6122
2.095e+09	0.07274	0.6122
2.097e+09	0.07358	0.6222
2.1e+09	0.0751	0.6222
2.103e+09	0.07503	0.6221
2.106e+09	0.07452	0.6221
2.109e+09	0.07412	0.6222
2.112e+09	0.07388	0.6223
2.115e+09	0.07348	0.6122
2.118e+09	0.07295	0.6123
2.121e+09	0.07259	0.6124
2.124e+09	0.07426	0.6224
2.126e+09	0.07421	0.6226
2.129e+09	0.07439	0.6224
2.132e+09	0.07471	0.6224
2.135e+09	0.07452	0.6225
2.138e+09	0.07409	0.6222
2.141e+09	0.07398	0.6223
2.144e+09	0.07425	0.6223
2.147e+09	0.074	0.6222
2.15e+09	0.07367	0.6221
2.153e+09	0.07334	0.612
2.156e+09	0.0736	0.6221
2.159e+09	0.0737	0.6223
2.162e+09	0.07381	0.6224
2.165e+09	0.07523	0.6224
2.168e+09	0.07498	0.6226
2.17e+09	0.07467	0.6227
2.173e+09	0.07438	0.6226
2.176e+09	0.07461	0.6224
2.179e+09	0.07434	0.6224
2.182e+09	0.07421	0.6225
2.185e+09	0.07395	0.6125
2.188e+09	0.07419	0.6124
2.191e+09	0.07453	0.6225
2.194e+09	0.07424	0.6225
2.197e+09	0.07368	0.6126
2.2e+09	0.07364	0.6126
2.203e+09	0.07321	0.6127
2.206e+09	0.07277	0.613
2.209e+09	0.07248	0.6132
2.212e+09	0.07223	0.6031
2.215e+09	0.07256	0.6132
2.218e+09	0.07272	0.6031
2.221e+09	0.07224	0.6035
2.224e+09	0.07202	0.6037
2.227e+09	0.07282	0.6137
2.23e+09	0.07362	0.6137
2.233e+09	0.07524	0.6237
2.236e+09	0.07462	0.6238
2.239e+09	0.07431	0.6238
2.242e+09	0.07569	0.6338
2.245e+09	0.07605	0.6341
2.248e+09	0.07608	0.634
2.251e+09	0.07574	0.6241
2.254e+09	0.07577	0.624
2.257e+09	0.07777	0.644
2.26e+09	0.08015	0.664
2.263e+09	0.08054	0.664
2.266e+09	0.08026	0.6636
2.269e+09	0.07983	0.6636
2.272e+09	0.07971	0.6634
2.275e+09	0.07943	0.6533
2.278e+09	0.0792	0.6533
2.281e+09	0.07896	0.6533
2.284e+09	0.07872	0.6534
2.287e+09	0.07883	0.6534
