# energies_found, t, ehi, elo
1266 290803373 736 2001
1267 290803384 736 2002
1268 290803386 736 2003
1269 290803396 736 2004
1270 290803404 736 2005
1271 290809802 736 2006
1272 290809826 736 2007
1273 290809861 736 2008
1274 290812763 736 2009
1275 290813079 736 2010
1276 290813237 736 2011
1277 290813249 736 2012
1278 290813374 736 2013
1279 290813457 736 2014
1280 290813458 736 2015
1281 290813481 736 2016
1282 290813509 736 2017
1283 290813520 736 2018
1284 290813662 736 2019
1285 290813998 736 2020
1286 353683992 736 2021
1287 354138532 736 2022
1288 354138545 736 2023
1289 354138687 736 2024
1290 354138693 736 2025
1291 354138717 736 2026
1292 354138728 736 2027
1293 354138816 736 2028
1294 354171664 736 2029
1295 354171686 736 2030
1296 354171687 736 2031
1297 354172848 736 2032
1298 354247750 736 2033
1299 354247777 736 2034
1300 354247778 736 2035
1301 354247874 736 2036
1302 354247890 736 2037
1303 354247956 736 2038
1304 354248685 736 2039
1305 354248708 736 2040
1306 354248714 736 2041
1307 354248834 736 2042
1308 354248844 736 2043
1309 354248865 736 2044
1310 401825708 736 2045
1311 401826583 736 2046
1312 401826736 736 2047
1313 401826757 736 2048
1314 401826862 736 2049
1315 401826882 736 2050
1316 401826939 736 2051
1317 401827543 736 2052
1318 401827588 736 2053
1319 401827629 736 2054
1320 401827636 736 2055
1321 401827649 736 2056
1322 401828684 736 2057
1323 401828715 736 2058
1324 401828732 736 2059
1325 409761820 736 2060
1326 409761827 736 2061
1327 409762058 736 2062
1328 409762462 736 2063
1329 409763603 736 2064
1330 409763604 736 2065
1331 409763739 736 2066
1332 409775542 736 2067
1333 409775566 736 2068
1334 409793699 736 2069
1335 409793709 736 2070
1336 409793716 736 2072
1337 409793732 736 2073
1338 409793735 736 2074
1339 409793941 736 2075
1340 409794154 736 2075
1341 412561384 736 2076
1342 412561391 736 2077
1343 412561420 736 2078
1344 412561593 736 2079
1345 412561719 736 2080
1346 412562188 736 2081
1347 412562241 736 2084
1348 412562255 736 2085
1349 412562263 736 2086
1350 412562265 736 2087
1351 412562427 736 2087
1352 412562438 736 2087
1353 412584062 736 2089
1354 412584069 736 2089
1355 412584440 736 2090
1356 413971435 736 2091
1357 413971442 736 2092
1358 413971455 736 2093
1359 413974398 736 2094
1360 413974808 736 2095
1361 413974820 736 2096
1362 413974825 736 2097
1363 413975127 736 2098
1364 413975150 736 2099
1365 413975211 736 2100
1366 413995435 736 2101
1367 413995436 736 2102
1368 413995454 736 2103
1369 413996188 736 2104
1370 413996198 736 2105
1371 413997802 736 2106
1372 414020074 736 2107
1373 414020089 736 2108
1374 414020098 736 2109
1375 414020148 736 2110
1376 414020179 736 2111
1377 414020187 736 2112
1378 414020198 736 2113
1379 414020202 736 2114
1380 414020309 736 2115
1381 414021173 736 2116
1382 414021374 736 2117
1383 414021560 736 2118
1384 414021563 736 2119
1385 414021568 736 2120
1386 414021587 736 2121
1387 414021593 736 2122
1388 414022835 736 2123
1389 414022840 736 2124
1390 439617415 735 2124
1391 439617429 734 2124
1392 439617433 733 2124
1393 439617444 732 2124
1394 469980038 732 2125
1395 469980043 732 2126
1396 469990894 732 2127
1397 469990915 732 2128
1398 469990965 732 2129
1399 469991015 732 2130
1400 470161966 732 2131
1401 470161969 732 2132
1402 470162139 732 2133
1403 472253813 732 2134
1404 472255781 732 2136
1405 472255803 732 2137
1406 472255934 732 2138
1407 472255948 732 2139
1408 472255956 732 2140
1409 472255971 732 2141
1410 472255998 732 2142
1411 472256364 732 2142
1412 472257771 732 2143
1413 550848334 732 2144
1414 550848353 732 2145
1415 550848356 732 2146
1416 550848377 732 2147
1417 550848416 732 2148
1418 550848426 732 2149
1419 550848443 732 2150
1420 550849486 732 2151
1421 550849568 732 2152
1422 550849583 732 2153
1423 550849672 732 2154
1424 550849677 732 2155
1425 550880140 732 2156
1426 550880321 732 2157
1427 550880348 732 2158
1428 550889468 732 2159
1429 550889473 732 2160
1430 550889497 732 2161
1431 550889547 732 2162
1432 550889566 732 2163
1433 550889608 732 2164
1434 550889708 732 2165
1435 550889722 732 2166
1436 550889819 732 2167
1437 550889842 732 2168
1438 550889870 732 2169
1439 550889901 732 2170
1440 550889953 732 2171
1441 648509423 732 2172
1442 648510255 732 2173
1443 648510264 732 2174
1444 648510306 732 2175
1445 648513962 732 2176
1446 649034678 732 2177
1447 649034746 732 2178
1448 649034798 732 2179
1449 649034803 732 2180
1450 649034907 732 2181
1451 649035046 732 2182
1452 649035047 732 2183
1453 649035350 732 2184
1454 649035356 732 2185
1455 658032168 732 2186
1456 704095155 731 2186
1457 704095279 730 2186
1458 704095280 729 2186
1459 704095393 728 2186
1460 704095395 727 2186
1461 772138855 727 2187
1462 772139404 727 2188
1463 772139414 727 2189
1464 772139424 727 2190
1465 772144394 727 2191
1466 772144416 727 2192
1467 772144435 727 2193
1468 772144450 727 2194
1469 895606050 727 2195
1470 895606055 727 2196
1471 895614294 727 2197
1472 900002417 727 2198
1473 900012747 727 2199
1474 900012765 727 2200
1475 900012931 727 2201
1476 900012956 727 2202
1477 900018384 727 2203
1478 900018537 727 2204
1479 900018571 727 2205
1480 900018977 727 2206
1481 900019685 727 2207
1482 900051857 727 2208
1483 900051900 727 2209
1484 900052811 727 2210
1485 900052982 727 2211
1486 912993463 727 2212
1487 912993599 727 2213
1488 912995942 727 2214
1489 912995951 727 2215
1490 912996015 727 2216
1491 912996040 727 2217
1492 913011852 727 2218
1493 913012111 727 2219
1494 913012166 727 2220
1495 913158680 727 2221
1496 913158684 727 2222
1497 913158781 727 2223
1498 913158800 727 2224
1499 913158816 727 2225
1500 913158822 727 2226
1501 913160057 727 2227
1502 913160098 727 2228
1503 913160100 727 2229
1504 913160147 727 2230
1505 913209676 727 2231
1506 913209705 727 2232
1507 913224209 727 2233
1508 913224458 727 2234
1509 913224703 727 2235
1510 913224731 727 2236
1511 913224798 727 2237
1512 913225247 727 2238
1513 913426325 727 2239
1514 913426551 727 2240
1515 913426552 727 2242
1516 913426557 727 2242
1517 913426650 727 2243
1518 913426656 727 2244
1519 913887695 727 2245
1520 913887720 727 2246
1521 913887731 727 2247
1522 913887765 727 2248
1523 913887862 727 2249
1524 913887886 727 2250
1525 913887981 727 2251
1526 913888015 727 2252
1527 913888045 727 2253
1528 913889329 727 2255
1529 913889344 727 2256
1530 913889404 727 2257
1531 913889409 727 2258
1532 913889429 727 2259
1533 913889759 727 2260
1534 913889766 727 2261
1535 913889782 727 2262
1536 913890098 727 2262
1537 923344018 727 2263
1538 923344030 727 2264
1539 923344142 727 2265
1540 924647823 727 2266
1541 1172101371 727 2267
1542 1172101501 727 2268
1543 1172757996 727 2269
1544 1172758014 727 2270
1545 1172758351 727 2271
1546 1172758358 727 2272
1547 1172758362 727 2274
1548 1172758378 727 2274
1549 1172758624 727 2275
1550 1182068803 727 2276
1551 1182081041 727 2277
1552 1182084532 727 2278
1553 1182084542 727 2279
1554 1182085272 727 2280
1555 1182085279 727 2281
1556 1182085353 727 2282
1557 1182089624 727 2283
1558 1182089632 727 2284
1559 1182089636 727 2285
1560 1182089644 727 2286
1561 1182089646 727 2287
1562 1182680547 727 2288
1563 1182680577 727 2289
1564 1182680864 727 2290
1565 1182680874 727 2292
1566 1182680896 727 2292
1567 1182681246 727 2293
1568 1182681462 727 2294
1569 1182681555 727 2295
1570 1182681557 727 2296
1571 1182681562 727 2297
1572 1182681563 727 2298
1573 1182682372 727 2299
1574 1182682376 727 2300
1575 1186950520 727 2301
1576 1186950523 727 2302
1577 1187296208 727 2303
1578 1187296220 727 2304
1579 1187296242 727 2305
1580 1187296429 727 2306
1581 1187299693 727 2307
1582 1187299876 727 2308
1583 1187299919 727 2309
1584 1187304259 727 2310
1585 1187304273 727 2312
1586 1187304277 727 2313
1587 1187304292 727 2314
1588 1187304307 727 2315
1589 1187304314 727 2316
1590 1187304316 727 2317
1591 1187304331 727 2318
1592 1187304345 727 2319
1593 1187304540 727 2320
1594 1187304786 727 2321
1595 1187306148 727 2321
1596 1187308130 727 2322
1597 1187308140 727 2323
1598 1193797236 727 2324
1599 1193797240 727 2325
1600 1193797241 727 2326
1601 1193797459 727 2327
1602 1193797489 727 2328
1603 1193954909 727 2329
1604 1193954912 727 2330
1605 1193983770 727 2331
1606 1193983789 727 2332
1607 1193983821 727 2333
1608 1193983909 727 2334
1609 1194073780 727 2335
1610 1194073845 727 2336
1611 1194073880 727 2337
1612 1194073921 727 2338
1613 1194073942 727 2339
1614 1194073996 727 2340
1615 1194074003 727 2341
1616 1194074200 727 2342
1617 1194074252 727 2343
1618 1194074253 727 2344
1619 1194074295 727 2345
1620 1194074306 727 2346
1621 1194079956 727 2347
1622 1194080035 727 2348
1623 1194080037 727 2349
1624 1194080039 727 2350
1625 1194080079 727 2351
1626 1368269805 727 2352
1627 1426871122 727 2353
1628 1426871172 727 2354
1629 1426871190 727 2355
1630 1426871334 727 2356
1631 1429961347 727 2357
1632 1429962036 727 2358
1633 1429962045 727 2359
1634 1429962221 727 2360
1635 1429962267 727 2361
1636 1429962281 727 2362
1637 1429962402 727 2363
1638 1429962499 727 2364
1639 1429962509 727 2365
1640 1631230029 727 2366
1641 1631230107 727 2367
1642 1631230199 727 2368
1643 1631230208 727 2369
1644 1631230238 727 2370
1645 1631230255 727 2371
1646 1631231560 727 2372
1647 1631231792 727 2373
1648 1631231795 727 2375
1649 1631231826 727 2375
1650 1631231959 727 2376
1651 1631231960 727 2377
1652 1631232637 727 2378
1653 1631232643 727 2379
1654 1631232750 727 2380
1655 1631232789 727 2381
1656 1750438458 727 2382
1657 1750438535 727 2383
1658 1750438549 727 2385
1659 1750438574 727 2385
1660 1750438665 727 2386
1661 1750438733 727 2388
1662 1750438786 727 2389
1663 1750438793 727 2390
1664 1750438817 727 2390
1665 1962276185 727 2391
1666 1962282822 727 2392
1667 1962282824 727 2393
1668 1962577915 727 2394
1669 1962578323 727 2395
1670 1962578366 727 2396
1671 1962578379 727 2397
1672 2115356161 727 2398
1673 2115359874 727 2399
1674 2115359906 727 2400
1675 2115359997 727 2401
1676 2115360051 727 2402
1677 2115360122 727 2403
1678 2115360326 727 2404
1679 2115360330 727 2405
1680 2168483552 727 2406
1681 2168483724 727 2407
1682 2168483725 727 2408
1683 2168483738 727 2409
1684 2168483979 727 2410
1685 2171727466 727 2411
1686 2171727534 727 2412
1687 2171727543 727 2413
1688 2185775318 727 2414
1689 2185775375 727 2415
1690 2185775415 727 2416
1691 2185775421 727 2417
1692 2186073405 727 2418
1693 2186073413 727 2419
1694 2186073436 727 2420
1695 2186074347 727 2421
1696 2280448004 727 2422
1697 2280448012 727 2423
1698 2280448018 727 2424
1699 2280631871 727 2425
1700 2282335645 727 2426
1701 2282335657 727 2427
1702 2282335671 727 2428
1703 2282335687 727 2429
1704 2282335981 727 2430
1705 2282336075 727 2431
1706 2282336076 727 2432
1707 2282336183 727 2433
1708 2282336214 727 2434
1709 2282345769 727 2435
1710 2310586911 727 2436
1711 2310586913 727 2438
1712 2310586925 727 2439
1713 2310586937 727 2440
1714 2310586952 727 2441
1715 2310586996 727 2442
1716 2310587038 727 2443
1717 2310587219 727 2443
1718 2310711110 727 2444
1719 2310711732 727 2445
1720 2310711735 727 2446
1721 2310711755 727 2447
1722 2310711756 727 2448
1723 2310711768 727 2449
1724 2310711805 727 2450
1725 2310711820 727 2451
1726 2310712070 727 2452
1727 2311573801 727 2453
1728 2311573811 727 2454
1729 2311573846 727 2455
1730 2311574013 727 2456
1731 2311574036 727 2457
1732 2311574039 727 2458
1733 2311574171 727 2459
1734 2311574379 727 2460
1735 2311579988 727 2461
1736 2311580000 727 2462
1737 2311580033 727 2463
1738 2312255036 727 2464
1739 2312294157 727 2465
1740 2603648005 727 2466
1741 2603959568 727 2467
1742 2605855760 727 2468
1743 2605855775 727 2469
1744 2605855798 727 2470
1745 2606271898 727 2471
1746 2606271902 727 2472
1747 2606271938 727 2473
1748 2606272402 727 2474
1749 2606272444 727 2475
1750 2606272564 727 2476
1751 2606272571 727 2477
1752 2606272591 727 2478
1753 2606272623 727 2479
1754 2606272666 727 2480
1755 2606272745 727 2481
1756 2606272754 727 2482
1757 2606272833 727 2483
1758 2606273662 727 2484
1759 3177333133 727 2485
1760 3177333300 727 2486
1761 3177334406 727 2487
1762 3177334433 727 2488
1763 3177338746 727 2489
1764 3177338747 727 2490
1765 3177338766 727 2491
1766 3177338770 727 2492
1767 3177338773 727 2493
1768 3177339435 727 2494
1769 3177339690 727 2495
1770 3177339694 727 2496
1771 3177339698 727 2497
1772 3177339703 727 2498
1773 3177339751 727 2499
1774 3177339865 727 2500
1775 3177340044 727 2501
1776 3620102829 726 2501
1777 4935052771 725 2501
1778 4935053197 724 2501
1779 4935053198 723 2501
1780 4935053236 722 2501
1781 4935053254 721 2501
1782 4935053260 720 2501
1783 4935053263 719 2501
1784 4935053273 718 2501
1785 4935053276 717 2501
1786 5288039251 717 2502
1787 5306243867 717 2503
1788 5582293082 717 2504
1789 5582311144 717 2505
1790 5582311179 717 2506
1791 5582311203 717 2507
1792 5582326504 717 2508
1793 5582326533 717 2509
1794 5582326617 717 2510
1795 5582326836 717 2511
1796 5582326855 717 2512
1797 5582326866 717 2513
1798 5582326876 717 2514
1799 5740328794 717 2515
1800 8295534343 717 2516
1801 8295712706 717 2517
1802 8295712977 717 2519
1803 8295713002 717 2520
1804 8295713020 717 2520
1805 8295713101 717 2522
1806 8295713107 717 2524
1807 8295713121 717 2524
1808 8295713230 717 2524
1809 8295713671 717 2525
1810 8295713685 717 2526
1811 8295713740 717 2527
1812 8295713814 717 2528
1813 8295713857 717 2529
1814 9469197740 717 2530
1815 9469536264 717 2531
1816 9469537759 717 2532
1817 9469537769 717 2533
1818 9469540661 717 2534
1819 9469540672 717 2535
1820 9469540685 717 2536
1821 9469540695 717 2537
1822 9469540713 717 2539
1823 9469540729 717 2540
1824 9469540874 717 2540
1825 9469706379 717 2541
1826 9469706788 717 2542
1827 9469706815 717 2543
1828 9477181937 717 2544
1829 9477182526 717 2545
1830 9477182530 717 2546
1831 9477182566 717 2547
1832 9477182568 717 2548
1833 9477182596 717 2549
1834 9477182613 717 2550
1835 9477198388 717 2551
1836 9477198550 717 2552
1837 9478247714 717 2553
1838 9478247727 717 2554
1839 9478247741 717 2555
1840 9478247809 717 2556
1841 9478247855 717 2557
1842 9478247858 717 2558
1843 9478247889 717 2559
1844 9478248653 717 2560
1845 9495325413 717 2561
1846 9495325903 717 2562
1847 9495326432 717 2563
1848 9495326452 717 2564
1849 9495326567 717 2565
1850 9495327266 717 2566
1851 9495327268 717 2567
1852 9497097430 717 2568
1853 9497097439 717 2569
1854 9497097462 717 2570
1855 10222947781 716 2570
1856 10222947801 715 2570
1857 10222947815 714 2570
1858 10222947817 713 2570
1859 10222947837 712 2570
1860 10222947839 711 2570
1861 10222947841 710 2570
1862 10322165244 710 2571
1863 10437281062 710 2572
1864 10437281097 710 2573
1865 10437281133 710 2574
1866 10437281395 710 2575
1867 10437281402 710 2576
1868 10437569930 710 2577
1869 10437569974 710 2578
1870 10437569982 710 2579
1871 10437571725 710 2580
1872 10437571761 710 2581
1873 10437595344 710 2582
1874 10437595371 710 2583
1875 10437596347 710 2584
1876 10437596370 710 2586
1877 10437596375 710 2588
1878 10437596395 710 2589
1879 10437596430 710 2589
1880 10437596510 710 2589
1881 11805331966 710 2590
1882 11805332054 710 2591
1883 11805425177 710 2592
1884 11805425231 710 2593
1885 11805436803 710 2594
1886 11805436835 710 2595
1887 11805436990 710 2596
1888 11805437264 710 2597
1889 11805437294 710 2598
1890 11805437311 710 2599
1891 11805437312 710 2600
1892 11805437320 710 2601
1893 11805438701 710 2602
1894 11805438703 710 2604
1895 11805438708 710 2604
1896 11805438743 710 2605
1897 11805438763 710 2606
1898 11805438788 710 2607
1899 11805438816 710 2608
1900 11805438819 710 2609
1901 11805438836 710 2610
1902 11805438960 710 2611
1903 11805438963 710 2612
1904 11805438965 710 2613
1905 11805438978 710 2614
1906 11805438988 710 2615
1907 11805439006 710 2616
1908 11805439063 710 2617
1909 11805439241 710 2618
1910 11808041073 710 2619
1911 11808041078 710 2621
1912 11808041081 710 2621
1913 11808041980 710 2622
1914 11808041982 710 2623
1915 11808041997 710 2624
1916 11808042049 710 2625
1917 11808045061 710 2626
1918 11844220113 710 2627
1919 11964260135 710 2628
1920 11995258704 710 2629
1921 11995265507 710 2630
1922 11995265513 710 2631
1923 11995265515 710 2632
1924 11995265517 710 2633
1925 11995265523 710 2634
1926 11995265573 710 2635
1927 11995265618 710 2636
1928 11995265620 710 2637
1929 11995392436 710 2638
1930 11995392443 710 2639
1931 11995392477 710 2640
1932 16740764646 710 2641
1933 16757639052 710 2642
1934 16757639211 710 2643
1935 16757990377 710 2644
1936 16757995573 710 2645
1937 16757996012 710 2646
1938 16757999023 710 2647
1939 16757999033 710 2649
1940 16757999079 710 2649
1941 16757999139 710 2650
1942 16757999140 710 2651
1943 16758002423 710 2652
1944 16758002458 710 2653
1945 16758002469 710 2654
1946 16758002472 710 2655
1947 16763783058 710 2656
1948 16763783166 710 2657
1949 16763783692 710 2659
1950 16763783707 710 2660
1951 16763783778 710 2661
1952 16763783825 710 2661
1953 16763785024 710 2662
1954 16763785039 710 2663
1955 16763785105 710 2664
1956 16763785106 710 2665
1957 16765638299 710 2666
1958 16765638381 710 2667
1959 16765638586 710 2668
1960 16765638774 710 2669
1961 16765638840 710 2670
1962 16765638921 710 2671
1963 16765638999 710 2672
1964 16765639359 710 2673
1965 16765639363 710 2674
1966 16766056276 710 2675
1967 16766060948 710 2676
1968 17097396361 710 2677
1969 17121908334 710 2678
1970 17121908376 710 2679
1971 17121908394 710 2680
1972 17121908403 710 2681
1973 19860060912 710 2682
1974 19860060933 710 2683
1975 20079141443 710 2684
1976 20079141489 710 2685
1977 20515971955 710 2686
1978 20515972030 710 2687
1979 20515972083 710 2688
1980 20515972126 710 2689
1981 20515972157 710 2690
1982 24364863429 710 2691
1983 24366156823 710 2692
1984 24366162414 710 2693
1985 24366162420 710 2694
1986 24366374735 710 2695
1987 24366374770 710 2696
1988 24366375331 710 2697
1989 24366375696 710 2698
1990 24366375702 710 2699
1991 24366378357 710 2700
1992 24366385401 710 2701
1993 24366387562 710 2702
1994 24713735392 710 2703
1995 24713735496 710 2704
1996 24713736515 710 2705
1997 24713736517 710 2706
1998 24713736521 710 2707
1999 24713736532 710 2708
2000 24713736538 710 2709
2001 24713736539 710 2710
2002 24713736549 710 2711
2003 24713736592 710 2712
2004 24713736656 710 2713
2005 24713736681 710 2714
2006 27008927215 710 2715
2007 27008949095 710 2716
2008 27008949107 710 2717
2009 27008958927 710 2718
2010 27008958937 710 2719
2011 27008958945 710 2720
2012 27008958961 710 2721
2013 27008959075 710 2722
2014 27008959084 710 2723
2015 27008959087 710 2724
2016 29820512905 710 2726
2017 29820512906 710 2727
2018 29820512927 710 2727
2019 35756194600 710 2729
2020 35756194604 710 2730
2021 35756194625 710 2731
2022 35756194690 710 2731
2023 35756198946 710 2732
2024 35756199203 710 2733
2025 35759866376 710 2734
2026 35759866383 710 2735
2027 35759866399 710 2736
2028 35759867338 710 2737
2029 35759867442 710 2738
2030 35759867456 710 2739
2031 35759867478 710 2740
2032 35759867596 710 2741
2033 35768253610 710 2742
2034 57259245169 710 2743
2035 57259245351 710 2744
2036 57259245450 710 2745
2037 57263947677 710 2746
2038 57263947679 710 2747
2039 57265277132 710 2748
2040 57265277457 710 2749
2041 57265277458 710 2750
2042 57278856206 710 2751
2043 57387215961 710 2752
2044 57387215979 710 2753
2045 57387215994 710 2754
2046 57387216838 710 2755
2047 57387216864 710 2756
2048 57387217251 710 2757
2049 57387217252 710 2758
2050 57387217289 710 2759
2051 57437646347 710 2760
2052 57437646412 710 2761
2053 57437646743 710 2762
2054 57455415966 710 2763
2055 57455415992 710 2764
2056 57455658949 710 2766
2057 57455658951 710 2767
2058 57455658971 710 2768
2059 57455659032 710 2768
2060 58315332471 710 2769
2061 67329173165 710 2770
2062 67329173171 710 2771
2063 67329173172 710 2772
2064 67329173751 710 2773
2065 67329173753 710 2775
2066 67329173758 710 2775
2067 67329173763 710 2776
2068 67329175171 710 2777
2069 67329175201 710 2778
2070 67329175314 710 2779
2071 74005080545 710 2780
2072 74005080595 710 2781
2073 74005080630 710 2782
2074 74005080633 710 2783
2075 74005080662 710 2784
2076 74005080669 710 2785
2077 84728382060 710 2786
2078 85092058616 710 2787
2079 85092058682 710 2788
2080 85092269665 710 2789
2081 85092269681 710 2790
2082 85092269731 710 2791
2083 85092269803 710 2792
2084 85093938988 710 2793
2085 85093938996 710 2794
2086 85094476844 710 2795
2087 85095043303 710 2796
2088 85095043311 710 2797
2089 85096695966 710 2798
2090 85096696005 710 2799
2091 85097193717 710 2800
2092 85097193728 710 2801
2093 85097193756 710 2802
2094 85097193762 710 2803
2095 85097193931 710 2804
2096 85097433772 710 2805
2097 85097433841 710 2806
2098 85097433897 710 2808
2099 85097433899 710 2809
2100 85097433924 710 2810
2101 85097433960 710 2810
2102 85097434368 710 2811
2103 85097434369 710 2812
2104 85097434949 710 2813
2105 85097435004 710 2814
2106 85097988197 710 2815
2107 85098003037 710 2816
2108 85098003120 710 2817
2109 85098003471 710 2818
2110 85098003855 710 2820
2111 85098004170 710 2820
2112 85245326055 710 2822
2113 85245326060 710 2822
2114 88295060619 710 2823
2115 88295060653 710 2824
2116 88296948485 710 2825
2117 88296948497 710 2826
2118 88296948500 710 2827
2119 88296948504 710 2828
2120 88296948520 710 2829
2121 88301566843 710 2830
2122 88301566923 710 2831
2123 88302039485 710 2832
2124 88302039487 710 2833
2125 88302039540 710 2834
2126 88302039620 710 2835
2127 88302039626 710 2836
2128 88302039651 710 2837
2129 88302039654 710 2838
2130 88302039802 710 2839
2131 88302178099 710 2840
2132 88302178106 710 2841
2133 88302187083 710 2842
2134 88302187084 710 2843
2135 88302187100 710 2844
2136 88302187133 710 2845
2137 88302188524 710 2846
2138 88302188568 710 2847
2139 88302193732 710 2848
2140 88302193751 710 2849
2141 88302277118 710 2850
2142 88302304820 710 2851
2143 88302304821 710 2852
2144 88302515626 710 2853
2145 88302909859 710 2854
2146 88302909899 710 2855
2147 88302909935 710 2856
2148 88302909949 710 2857
2149 88302909966 710 2858
2150 88302909971 710 2859
2151 88303168486 710 2860
2152 88303169750 710 2861
2153 88303170566 710 2862
2154 88303170583 710 2863
2155 88303170584 710 2864
2156 88303170608 710 2865
2157 88303170919 710 2867
2158 88303170950 710 2867
2159 88303182400 710 2868
2160 88303182521 710 2869
2161 88303182525 710 2870
2162 88303182532 710 2871
2163 88303185260 710 2872
2164 88303700454 710 2873
2165 88319884666 710 2874
2166 88319888924 710 2875
2167 88319889025 710 2876
2168 88319889101 710 2878
2169 88319889108 710 2879
2170 88319889221 710 2880
2171 88319889462 710 2880
2172 88319890823 710 2881
2173 88319957721 710 2882
2174 88319957741 710 2883
2175 88319957754 710 2884
2176 88319959518 710 2885
2177 88324484619 710 2886
2178 88324484690 710 2887
2179 88324484727 710 2888
2180 88324484813 710 2889
2181 88336807842 710 2890
2182 88336807867 710 2891
2183 88336807888 710 2892
2184 88336807890 710 2893
2185 88336807935 710 2894
2186 88343466564 710 2895
2187 88343466830 710 2896
2188 88343466899 710 2897
2189 88343512060 710 2898
2190 88343512074 710 2899
2191 88343512118 710 2900
2192 88343512730 710 2901
2193 88343512763 710 2902
2194 88343512788 710 2903
2195 88343512789 710 2904
2196 88533401456 710 2905
2197 88533401507 710 2906
2198 88533401513 710 2907
2199 88533401637 710 2908
2200 88533456285 710 2909
2201 88533548456 710 2910
2202 88533548606 710 2911
2203 88533548778 710 2912
2204 88533548876 710 2913
2205 88533548898 710 2914
2206 88533548901 710 2915
2207 88533548919 710 2916
2208 88533548924 710 2917
2209 88533559539 710 2918
2210 88533561317 710 2919
2211 88533561407 710 2920
2212 88533561416 710 2921
2213 88533561448 710 2922
2214 88533561658 710 2923
2215 88533561669 710 2924
2216 88533561699 710 2925
2217 88533561705 710 2926
2218 88533562435 710 2927
2219 88533562440 710 2928
2220 88533562467 710 2929
2221 88533562477 710 2930
2222 88534045834 710 2931
2223 88534045960 710 2932
2224 88534045977 710 2933
2225 88534045988 710 2934
2226 88534049747 710 2935
2227 88534049753 710 2936
2228 88534185777 710 2937
2229 88534185784 710 2938
2230 88534185938 710 2939
2231 88534186849 710 2940
2232 88534186900 710 2941
2233 88534226248 710 2942
2234 88534226354 710 2943
2235 88534695724 710 2944
2236 88534893452 710 2945
2237 88534893518 710 2946
2238 88534918289 710 2947
2239 88575811120 710 2948
2240 88575811204 710 2949
2241 94903343342 710 2950
2242 94903343370 710 2951
2243 94903343424 710 2952
2244 94903343483 710 2953
2245 94903348758 710 2954
2246 97186619395 710 2955
2247 97186628235 710 2956
2248 97186628716 710 2957
2249 97186628759 710 2958
2250 97186628992 710 2959
2251 97186629056 710 2960
2252 97186629067 710 2961
2253 97186629069 710 2962
2254 97186630452 710 2963
2255 97186630457 710 2964
2256 97186630503 710 2965
2257 97186640760 710 2966
2258 97186640894 710 2967
2259 97188432214 710 2968
2260 97188708510 710 2969
2261 97188708511 710 2970
2262 97188708569 710 2971
2263 97188708586 710 2972
2264 97192534570 710 2973
2265 97200271472 710 2974
2266 97200336246 710 2975
2267 97200614212 710 2976
2268 97200614234 710 2977
2269 97200636652 710 2978
2270 97200636661 710 2979
2271 97200914817 710 2980
2272 97200914826 710 2981
2273 97200914828 710 2982
2274 97200914838 710 2983
2275 97200914867 710 2985
2276 97200914878 710 2986
2277 97200914895 710 2986
2278 97200917693 710 2987
2279 97200917694 710 2988
2280 97200917696 710 2989
2281 97200917705 710 2990
2282 97200917717 710 2991
2283 97200918037 710 2992
2284 97200918042 710 2993
2285 97200918046 710 2994
2286 97200918122 710 2995
2287 97201231974 710 2996
2288 97201232037 710 2997
2289 97201232194 710 2998
2290 97201232198 710 2999
2291 97201232269 710 3000
2292 97201232277 710 3001
2293 97201232293 710 3002
2294 97201232294 710 3003
2295 97201232317 710 3004
2296 97201254853 710 3006
2297 97201254855 710 3007
2298 97201254858 710 3008
2299 97201254994 710 3009
2300 97201255175 710 3009
2301 97201257393 710 3010
2302 97201257515 710 3011
2303 97201257574 710 3012
2304 97201257579 710 3013
2305 97201273025 710 3014
2306 97201283424 710 3015
2307 97201285766 710 3016
2308 97201288338 710 3017
2309 97201288394 710 3018
2310 97201289467 710 3019
2311 97201290277 710 3020
2312 97201290311 710 3021
2313 97201290343 710 3022
2314 97201391778 710 3023
2315 97201445055 710 3024
2316 97201451852 710 3025
2317 97201451968 710 3026
2318 97201452132 710 3027
2319 97201452172 710 3028
2320 97201452190 710 3029
2321 97201452200 710 3030
2322 97201452209 710 3031
2323 97202010876 710 3032
2324 97202172945 710 3033
2325 97202172953 710 3034
2326 97202173008 710 3035
2327 97202173044 710 3036
2328 97202173083 710 3037
2329 97202175474 710 3038
2330 97202247033 710 3039
2331 97203689615 710 3040
2332 97203689709 710 3042
2333 97203689725 710 3042
2334 97203689853 710 3043
2335 97203689934 710 3044
2336 97203689945 710 3045
2337 97261963788 710 3046
2338 97261968079 710 3047
2339 97261968092 710 3048
2340 97261968123 710 3049
2341 97261968139 710 3050
2342 97261968427 710 3051
2343 97261975502 710 3052
2344 97261975506 710 3053
2345 97261975593 710 3054
2346 97261975627 710 3055
2347 97261975789 710 3056
2348 97262012315 710 3057
2349 97262012325 710 3058
2350 97262012336 710 3059
2351 97262012405 710 3060
2352 97262012431 710 3061
2353 97262012457 710 3062
2354 97269287531 710 3063
2355 97269287549 710 3064
2356 97269287572 710 3065
2357 97269287574 710 3066
2358 97269287576 710 3067
2359 97269287578 710 3068
2360 97269287586 710 3069
2361 97269293332 710 3070
