# energies_found, t, ehi, elo
1242 402589772 736 1977
1243 402589801 736 1978
1244 402590274 736 1979
1245 403683523 736 1980
1246 403692772 736 1981
1247 403692796 736 1982
1248 403742325 736 1983
1249 403742336 736 1984
1250 403742348 736 1985
1251 403742359 736 1987
1252 403742441 736 1987
1253 403743610 736 1988
1254 403743723 736 1989
1255 403745884 736 1990
1256 403745987 736 1991
1257 403746011 736 1992
1258 403746099 736 1993
1259 403746111 736 1994
1260 403746126 736 1995
1261 403746134 736 1996
1262 403746168 736 1997
1263 403746320 736 1998
1264 403746353 736 1999
1265 403747724 736 2000
1266 403747762 736 2001
1267 403747847 736 2002
1268 403747857 736 2003
1269 403747866 736 2004
1270 403747895 736 2005
1271 415212757 736 2006
1272 415215534 736 2007
1273 415215538 736 2008
1274 415216968 736 2009
1275 415221595 736 2010
1276 415221897 736 2011
1277 415329384 736 2012
1278 415329398 736 2013
1279 415329480 736 2014
1280 415329532 736 2015
1281 415329544 736 2016
1282 415329557 736 2017
1283 415329558 736 2018
1284 415329578 736 2019
1285 415329590 736 2020
1286 415329603 736 2021
1287 415340722 736 2022
1288 415341772 736 2023
1289 415341774 736 2024
1290 415341779 736 2025
1291 415341786 736 2026
1292 415341816 736 2027
1293 415341834 736 2028
1294 415967126 736 2029
1295 415989191 736 2030
1296 417750696 736 2031
1297 417750712 736 2032
1298 417750713 736 2033
1299 417750781 736 2034
1300 417750859 736 2035
1301 417750882 736 2036
1302 417750890 736 2037
1303 418000718 736 2038
1304 418000728 736 2039
1305 418000735 736 2040
1306 418135714 736 2041
1307 418135952 736 2042
1308 418135988 736 2043
1309 418136057 736 2044
1310 418136586 736 2045
1311 418136672 736 2046
1312 418138346 736 2047
1313 418139230 736 2048
1314 418139428 736 2049
1315 418139895 736 2050
1316 418139913 736 2051
1317 418139919 736 2052
1318 418139959 736 2053
1319 418139960 736 2054
1320 418140018 736 2055
1321 418140029 736 2056
1322 418140137 736 2057
1323 418140152 736 2058
1324 418140170 736 2059
1325 418140320 736 2060
1326 425027686 736 2061
1327 425597900 736 2062
1328 425597918 736 2063
1329 425597943 736 2064
1330 425597966 736 2065
1331 425598006 736 2066
1332 431600119 736 2067
1333 431600308 736 2068
1334 431600330 736 2069
1335 431600336 736 2070
1336 431600491 736 2071
1337 431600707 736 2072
1338 431727490 736 2073
1339 431727531 736 2074
1340 431727547 736 2075
1341 431727604 736 2076
1342 432244508 736 2077
1343 432244509 736 2078
1344 432244528 736 2079
1345 432254157 736 2080
1346 432254275 736 2081
1347 432254555 736 2082
1348 432255066 736 2083
1349 432255128 736 2084
1350 432255135 736 2085
1351 432255208 736 2086
1352 432255212 736 2087
1353 432255283 736 2088
1354 432255300 736 2089
1355 432255331 736 2090
1356 432548982 736 2091
1357 432549123 736 2092
1358 432549286 736 2093
1359 432549306 736 2094
1360 432549356 736 2095
1361 432549364 736 2096
1362 432552048 736 2097
1363 432552060 736 2098
1364 432552077 736 2099
1365 432577357 736 2100
1366 432577422 736 2101
1367 432577441 736 2102
1368 432577841 736 2103
1369 432577847 736 2104
1370 432577863 736 2105
1371 432579173 736 2106
1372 432579218 736 2107
1373 432579219 736 2108
1374 432587857 736 2109
1375 432588093 736 2110
1376 432950411 736 2111
1377 432950424 736 2112
1378 432950510 736 2113
1379 432950511 736 2114
1380 432950549 736 2115
1381 432950559 736 2116
1382 432950721 736 2117
1383 432955836 736 2118
1384 432955864 736 2119
1385 432955875 736 2120
1386 432956089 736 2121
1387 432956146 736 2123
1388 432956200 736 2123
1389 432956630 736 2124
1390 432956672 736 2125
1391 432957078 736 2126
1392 432957128 736 2127
1393 432958344 736 2128
1394 432958345 736 2129
1395 432958356 736 2130
1396 432958359 736 2131
1397 432958387 736 2132
1398 432958395 736 2133
1399 432958587 736 2134
1400 432958755 736 2135
1401 432958769 736 2136
1402 529716217 736 2137
1403 529716261 736 2138
1404 529716262 736 2139
1405 529716306 736 2140
1406 529716333 736 2141
1407 529725190 736 2142
1408 529743304 736 2143
1409 529743320 736 2144
1410 529749871 736 2145
1411 529749887 736 2146
1412 529749944 736 2147
1413 529749945 736 2148
1414 529749974 736 2149
1415 529749975 736 2150
1416 547563845 736 2151
1417 547564070 736 2152
1418 547564079 736 2153
1419 547611940 736 2154
1420 547612555 736 2155
1421 547612613 736 2156
1422 547612654 736 2157
1423 547612660 736 2158
1424 547613317 736 2159
1425 547613330 736 2160
1426 547613390 736 2161
1427 547613456 736 2162
1428 547613459 736 2163
1429 550105481 736 2164
1430 550105704 736 2165
1431 550105709 736 2166
1432 551649707 736 2167
1433 551649709 736 2168
1434 551650536 736 2169
1435 551650570 736 2170
1436 551650687 736 2171
1437 551650752 736 2172
1438 564620120 736 2173
1439 564620133 736 2174
1440 564620138 736 2175
1441 565736575 736 2176
1442 565736580 736 2177
1443 565736612 736 2178
1444 565736628 736 2179
1445 565736641 736 2180
1446 565736665 736 2181
1447 565736685 736 2182
1448 565944542 736 2183
1449 565944546 736 2184
1450 565944548 736 2185
1451 565944891 736 2186
1452 565945618 736 2187
1453 565945701 736 2188
1454 565946511 736 2189
1455 565946541 736 2190
1456 565946544 736 2191
1457 565946563 736 2192
1458 565946824 736 2193
1459 565947969 736 2194
1460 565956082 736 2195
1461 565956246 736 2196
1462 565956254 736 2197
1463 565956351 736 2198
1464 565957035 736 2199
1465 565957076 736 2200
1466 565957084 736 2201
1467 568036316 736 2202
1468 568036374 736 2203
1469 568036380 736 2204
1470 568036383 736 2205
1471 568036534 736 2206
1472 568036584 736 2207
1473 568124287 736 2208
1474 568158913 736 2209
1475 568158919 736 2210
1476 568158958 736 2211
1477 568159006 736 2212
1478 568159019 736 2213
1479 568159039 736 2214
1480 568159049 736 2215
1481 568159054 736 2216
1482 568159058 736 2217
1483 568159452 736 2218
1484 568159544 736 2219
1485 568159557 736 2221
1486 568159565 736 2221
1487 568162120 736 2222
1488 568162141 736 2224
1489 568162156 736 2225
1490 568162162 736 2226
1491 568162175 736 2227
1492 568162239 736 2228
1493 568162513 736 2228
1494 568230870 736 2229
1495 568246036 736 2230
1496 568361895 736 2231
1497 568361910 736 2232
1498 583313648 735 2232
1499 583313656 734 2232
1500 583313658 733 2232
1501 583313664 732 2232
1502 583313674 731 2232
1503 583315017 730 2232
1504 583315024 729 2232
1505 658761661 729 2233
1506 658761665 729 2234
1507 658761717 729 2235
1508 674240495 729 2236
1509 674240501 729 2237
1510 674240616 729 2238
1511 674240622 729 2239
1512 806159204 729 2240
1513 806199047 729 2241
1514 806199064 729 2242
1515 806199087 729 2243
1516 806200746 729 2244
1517 808428423 729 2245
1518 810260927 729 2246
1519 810260966 729 2247
1520 810261383 729 2248
1521 810365791 729 2249
1522 810366148 729 2250
1523 810366165 729 2251
1524 810366193 729 2252
1525 810366367 729 2253
1526 810366385 729 2254
1527 810413351 729 2255
1528 810413361 729 2256
1529 810415205 729 2257
1530 810418066 729 2258
1531 810418100 729 2259
1532 810418107 729 2260
1533 810418179 729 2261
1534 810456107 729 2262
1535 810473369 729 2263
1536 810473753 729 2264
1537 810475417 729 2265
1538 810475484 729 2266
1539 810475498 729 2267
1540 822052308 729 2268
1541 822052452 729 2269
1542 822137791 729 2270
1543 822138605 729 2271
1544 822138610 729 2272
1545 822138877 729 2273
1546 822138923 729 2274
1547 822139035 729 2275
1548 822139084 729 2276
1549 822274297 729 2277
1550 822274436 729 2278
1551 822274448 729 2279
1552 822274492 729 2280
1553 822274512 729 2281
1554 822274629 729 2282
1555 826623244 729 2283
1556 920126176 729 2284
1557 920126181 729 2285
1558 920126367 729 2286
1559 920126374 729 2287
1560 920142834 729 2288
1561 920142852 729 2289
1562 920142863 729 2290
1563 920142866 729 2291
1564 920142884 729 2292
1565 920142947 729 2293
1566 920142949 729 2294
1567 920143054 729 2295
1568 920143317 729 2296
1569 920143501 729 2297
1570 920166404 729 2298
1571 920166831 729 2299
1572 920167770 729 2300
1573 920168186 729 2301
1574 920168192 729 2302
1575 920168241 729 2303
1576 920168369 729 2304
1577 920171281 729 2305
1578 920171332 729 2306
1579 920171501 729 2307
1580 920171504 729 2308
1581 1061597750 729 2309
1582 1061598418 729 2310
1583 1061598424 729 2311
1584 1061598427 729 2312
1585 1061598468 729 2313
1586 1061614721 729 2314
1587 1061614723 729 2315
1588 1061614806 729 2316
1589 1061630073 729 2317
1590 1061630085 729 2318
1591 1061630157 729 2319
1592 1249625177 729 2320
1593 1249625193 729 2321
1594 1249625205 729 2322
1595 1249625452 729 2323
1596 1249625513 729 2324
1597 1253922872 729 2325
1598 1515187977 729 2326
1599 1515187996 729 2327
1600 1515188005 729 2328
1601 1515188008 729 2329
1602 1517924159 729 2330
1603 1517924183 729 2331
1604 1517924191 729 2332
1605 1517924302 729 2333
1606 1517928019 729 2334
1607 1517928080 729 2335
1608 1517929339 729 2336
1609 1563565402 729 2337
1610 1563565404 729 2338
1611 1563565411 729 2339
1612 1563565462 729 2340
1613 1564998436 729 2341
1614 1564998523 729 2342
1615 1565244608 729 2343
1616 1565244611 729 2344
1617 1565244618 729 2345
1618 1565244649 729 2346
1619 1565244687 729 2347
1620 1565389242 729 2348
1621 1565389338 729 2349
1622 1565389383 729 2350
1623 1565398805 729 2351
1624 1565398809 729 2352
1625 1565398810 729 2353
1626 1565398847 729 2354
1627 1565398866 729 2355
1628 1565398898 729 2356
1629 1565398935 729 2357
1630 1565398942 729 2358
1631 1565398955 729 2359
1632 1565566842 729 2360
1633 1565566848 729 2361
1634 1565566850 729 2362
1635 1565566856 729 2363
1636 1565566873 729 2364
1637 1565572002 729 2365
1638 1578552371 729 2366
1639 1578552915 729 2367
1640 1701715473 729 2368
1641 1701715639 729 2369
1642 1701715674 729 2370
1643 1701715919 729 2371
1644 1701716018 729 2372
1645 1724395390 729 2373
1646 1724395602 729 2374
1647 1725301382 729 2375
1648 1725465592 729 2376
1649 1725465654 729 2377
1650 1725465656 729 2378
1651 1725465663 729 2379
1652 1725465712 729 2380
1653 1725465818 729 2381
1654 1725465827 729 2382
1655 1725465838 729 2383
1656 1725465887 729 2384
1657 1910902521 729 2385
1658 1910902525 729 2386
1659 1910902530 729 2387
1660 1910902547 729 2389
1661 1910902560 729 2390
1662 1910902601 729 2390
1663 1910902844 729 2391
1664 2108898189 729 2392
1665 2108898264 729 2393
1666 2108898299 729 2394
1667 2108935119 729 2395
1668 2112874716 729 2396
1669 2112874807 729 2397
1670 2112875427 729 2398
1671 2112880715 729 2399
1672 2112880731 729 2400
1673 2112880878 729 2401
1674 2112880883 729 2402
1675 2112880895 729 2403
1676 2112880904 729 2404
1677 2112890400 729 2405
1678 2112890406 729 2406
1679 2112893562 729 2407
1680 2112893809 729 2408
1681 2112893884 729 2409
1682 2112893919 729 2410
1683 2112924975 729 2411
1684 2112925354 729 2412
1685 2112925359 729 2413
1686 2131608241 729 2414
1687 2131608297 729 2415
1688 2131608326 729 2416
1689 2131608378 729 2417
1690 2131608388 729 2418
1691 2131608519 729 2419
1692 2131608567 729 2420
1693 2131608710 729 2421
1694 2176404437 729 2422
1695 2176472046 729 2423
1696 2176472070 729 2424
1697 2176472127 729 2425
1698 2176479195 729 2426
1699 2176483304 729 2427
1700 2176491746 729 2428
1701 2176491749 729 2429
1702 2177809250 729 2430
1703 2177809267 729 2431
1704 2177810025 729 2432
1705 2177810058 729 2433
1706 2177816409 729 2434
1707 2177816574 729 2435
1708 2177816579 729 2436
1709 2177816581 729 2437
1710 2177816602 729 2438
1711 2177816645 729 2439
1712 2177816740 729 2440
1713 2809370394 729 2441
1714 2809552195 729 2442
1715 2809552204 729 2443
1716 2809552280 729 2444
1717 3249974383 729 2445
1718 3594630752 728 2445
1719 3810884962 728 2446
1720 3968347254 728 2447
1721 3968364457 728 2448
1722 3968369795 728 2449
1723 3968369799 728 2450
1724 3968369800 728 2451
1725 3968369884 728 2452
1726 3968370628 728 2453
1727 3968370657 728 2454
1728 3968370666 728 2455
1729 3968371169 728 2456
1730 3968371916 728 2457
1731 3968371925 728 2458
1732 3968371986 728 2459
1733 3968372050 728 2460
1734 3968372093 728 2461
1735 3968372137 728 2462
1736 3968372228 728 2463
1737 3968372250 728 2464
1738 3968372273 728 2465
1739 4522762217 728 2466
1740 4522762220 728 2467
1741 4525400300 728 2468
1742 4525400302 728 2469
1743 4525400314 728 2470
1744 4525400438 728 2471
1745 4525400831 728 2472
1746 4525400845 728 2473
1747 4525401380 728 2474
1748 4525401384 728 2475
1749 4526104098 728 2476
1750 4526104801 728 2477
1751 4526247705 728 2478
1752 4526247716 728 2479
1753 4526247725 728 2480
1754 4526247827 728 2481
1755 4526247835 728 2482
1756 4526247848 728 2483
1757 4526247883 728 2484
1758 4526250079 728 2485
1759 4526250080 728 2486
1760 4526250109 728 2487
1761 4526250220 728 2488
1762 4551274558 728 2489
1763 4583571859 728 2490
1764 4583571868 728 2491
1765 4583571873 728 2492
1766 4583572307 728 2493
1767 4584276591 728 2494
1768 4584276636 728 2495
1769 4584281673 728 2496
1770 4584281842 728 2497
1771 4584521005 728 2498
1772 4584538402 728 2499
1773 4584538946 728 2500
1774 4584538968 728 2501
1775 4584538974 728 2502
1776 4584539024 728 2503
1777 4584540765 728 2504
1778 4584540775 728 2506
1779 4584540793 728 2507
1780 4584540823 728 2507
1781 4584944656 728 2508
1782 4584944798 728 2509
1783 4584944926 728 2510
1784 4584946132 728 2511
1785 4584946200 728 2512
1786 4584950317 728 2513
1787 4585093692 728 2514
1788 4585093717 728 2515
1789 4585104632 728 2516
1790 4585104636 728 2517
1791 4585104637 728 2518
1792 4585104644 728 2519
1793 4585105962 728 2520
1794 4585106140 728 2521
1795 4585312119 728 2522
1796 4595722933 728 2523
1797 4595723171 728 2524
1798 4595723386 728 2525
1799 4595724128 728 2526
1800 4595751420 728 2527
1801 4595751714 728 2528
1802 4595751723 728 2529
1803 4595751749 728 2530
1804 4595751861 728 2531
1805 4595751944 728 2532
1806 4595751956 728 2533
1807 4595752023 728 2535
1808 4595752026 728 2535
1809 4600536538 728 2536
1810 4600536555 728 2537
1811 4600537017 728 2538
1812 4600537020 728 2539
1813 4600537074 728 2540
1814 4604880979 728 2541
1815 4604880990 728 2542
1816 4604881012 728 2543
1817 4605291215 728 2544
1818 4605297930 728 2545
1819 4605297932 728 2546
1820 4605297942 728 2547
1821 4605298042 728 2548
1822 4605302184 728 2549
1823 4605302205 728 2550
1824 4605319755 728 2551
1825 4605319770 728 2553
1826 4605319796 728 2553
1827 5377194388 728 2554
1828 5377194402 728 2555
1829 5377194456 728 2556
1830 5377194479 728 2557
1831 5377194480 728 2558
1832 5377194500 728 2559
1833 5377814063 728 2560
1834 5377816690 728 2561
1835 5377816781 728 2562
1836 5377816922 728 2563
1837 5377816928 728 2564
1838 5377817083 728 2565
1839 5377817306 728 2566
1840 5377817794 728 2567
1841 5377817797 728 2568
1842 5377818025 728 2569
1843 5377818032 728 2570
1844 5441142963 728 2571
1845 5441142982 728 2572
1846 5441142986 728 2573
1847 5441143012 728 2574
1848 5441143159 728 2575
1849 5731737183 727 2575
1850 5731737184 726 2575
1851 6087937775 725 2575
1852 6572597729 725 2576
1853 6572597735 725 2577
1854 6572597742 725 2578
1855 6572597795 725 2579
1856 6712823142 724 2579
1857 6712823157 723 2579
1858 6712823171 722 2579
1859 7421029305 722 2580
1860 7421029513 722 2581
1861 7421029596 722 2582
1862 7421029607 722 2583
1863 7421029647 722 2584
1864 10513784205 722 2585
1865 10513785538 722 2586
1866 10513785712 722 2587
1867 10513785782 722 2588
1868 10513786036 722 2590
1869 10513786092 722 2590
1870 10513786239 722 2591
1871 10513786243 722 2592
1872 10513839216 722 2593
1873 10513839425 722 2594
1874 10513839495 722 2595
1875 10513839583 722 2596
1876 10513842296 722 2597
1877 10640423904 722 2598
1878 10640423986 722 2599
1879 10640426519 722 2600
1880 10640426524 722 2601
1881 12486225003 722 2602
1882 12486225024 722 2603
1883 13913402982 722 2604
1884 13913403088 722 2605
1885 13913403226 722 2606
1886 13913403300 722 2607
1887 13913485982 722 2608
1888 13913485999 722 2609
1889 13913488283 722 2610
1890 13913501387 722 2611
1891 13913501393 722 2612
1892 13913501405 722 2613
1893 16554505343 721 2613
1894 16554505363 720 2613
1895 16554505369 719 2613
1896 19320921906 719 2614
1897 19321260845 719 2615
1898 19321260925 719 2616
1899 19321260930 719 2617
1900 19321260931 719 2618
1901 19321260937 719 2619
1902 19321260963 719 2620
1903 19321287825 719 2621
1904 19321288035 719 2622
1905 19321288438 719 2623
1906 19321288568 719 2624
1907 19321288606 719 2625
1908 19321288631 719 2626
1909 19321288644 719 2627
1910 19321289192 719 2628
1911 20021505026 718 2628
1912 21668139870 718 2629
1913 21668140086 718 2630
1914 21668789672 718 2631
1915 21668789943 718 2632
1916 21680054883 718 2633
1917 21680055205 718 2634
1918 21680055292 718 2635
1919 21680055313 718 2636
1920 21680055332 718 2638
1921 21680055372 718 2639
1922 21680055407 718 2640
1923 21680055441 718 2640
1924 21680055742 718 2641
1925 21680055817 718 2642
1926 21680055835 718 2643
1927 21680055870 718 2644
1928 21680055950 718 2645
1929 21680822208 718 2646
1930 21680822320 718 2647
1931 21680822333 718 2648
1932 21680822563 718 2649
1933 21680822628 718 2650
1934 21680822691 718 2651
1935 21680822701 718 2652
1936 21680823032 718 2653
1937 21680823173 718 2654
1938 21680823241 718 2655
1939 21680823245 718 2656
1940 21680823319 718 2657
1941 21680823411 718 2658
1942 21680823429 718 2659
1943 21680823438 718 2660
1944 21732462996 718 2661
1945 21732463003 718 2662
1946 21732463014 718 2663
1947 21732463039 718 2664
1948 21732463040 718 2665
1949 21732463091 718 2666
1950 21732463128 718 2667
1951 21732463168 718 2668
1952 26606211390 718 2670
1953 26606211414 718 2671
1954 26606211436 718 2672
1955 26606211453 718 2673
1956 26606211588 718 2673
1957 32841395377 718 2674
1958 32841395410 718 2675
1959 32841395437 718 2676
1960 32841395458 718 2677
1961 32841395464 718 2678
1962 32841395473 718 2679
1963 32841395482 718 2680
1964 32841395484 718 2681
1965 32841395487 718 2683
1966 32841395511 718 2683
1967 32915539333 718 2684
1968 32915539637 718 2685
1969 33479128072 718 2686
1970 33502546087 718 2687
1971 33502546305 718 2688
1972 33502546317 718 2689
1973 35150443993 718 2690
1974 37656028764 718 2691
1975 37656028768 718 2692
1976 37656038319 718 2693
1977 37656038322 718 2694
1978 37656038396 718 2695
1979 37656038401 718 2696
1980 37656038741 718 2697
1981 37656038777 718 2698
1982 37656038998 718 2699
1983 37656039303 718 2700
1984 43731714841 717 2700
1985 45305101778 717 2701
1986 45305101987 717 2702
1987 45305131191 717 2703
1988 45305256950 717 2704
1989 45305257079 717 2705
1990 45305257163 717 2707
1991 45305257171 717 2708
1992 45305257197 717 2709
1993 45305257426 717 2709
1994 45305258406 717 2710
1995 45305309568 717 2711
1996 45305464823 717 2712
1997 45305464849 717 2713
1998 45305799418 717 2714
1999 45305799581 717 2715
2000 45305799619 717 2716
2001 45305799624 717 2717
2002 45305799722 717 2718
2003 45305864173 717 2719
2004 45305864176 717 2720
2005 45305864251 717 2721
2006 45305864289 717 2722
2007 45305864324 717 2723
2008 45305864357 717 2724
2009 45401253735 717 2725
2010 45401253740 717 2726
2011 45401253757 717 2727
2012 45401253774 717 2728
2013 45401693640 717 2729
2014 45401693707 717 2731
2015 45401693727 717 2731
2016 45402557420 717 2732
2017 45402557471 717 2733
2018 45402557482 717 2734
2019 45402665153 717 2735
2020 45402668547 717 2736
2021 45402668594 717 2737
2022 45402668617 717 2738
2023 45402668637 717 2739
2024 45402668659 717 2740
2025 45402668722 717 2741
2026 45402668774 717 2742
2027 45402668848 717 2743
2028 45402758438 717 2744
2029 45402759902 717 2745
2030 45402759965 717 2746
2031 45402759973 717 2747
2032 45402759976 717 2748
2033 45402760008 717 2749
2034 45402760026 717 2750
2035 45404768307 717 2751
2036 45404836621 717 2752
2037 45404836729 717 2753
2038 45404836747 717 2754
2039 45404836770 717 2755
2040 45404836834 717 2756
2041 45404839364 717 2757
2042 45404839390 717 2758
2043 45404839404 717 2759
2044 45404839429 717 2760
2045 45404839533 717 2761
2046 45404839543 717 2762
2047 45404839840 717 2763
2048 45404851559 717 2764
2049 45404851592 717 2765
2050 45404853188 717 2766
2051 45404853191 717 2767
2052 45404853203 717 2768
2053 45404853311 717 2769
2054 45404853313 717 2770
2055 45404853314 717 2771
2056 45404853370 717 2772
2057 45412551565 717 2773
2058 45412551566 717 2774
2059 45412551612 717 2775
2060 45412551614 717 2776
2061 45412551696 717 2777
2062 45412551714 717 2778
2063 45412551731 717 2779
2064 45413119666 717 2780
2065 45413119683 717 2781
2066 45413119769 717 2782
2067 46418623323 716 2782
2068 46418623325 715 2782
2069 46418623416 714 2782
2070 46418623420 713 2782
2071 49331305305 713 2783
2072 49331305363 713 2784
2073 49331305374 713 2785
2074 49331305379 713 2786
2075 49331305739 713 2787
2076 54859879979 713 2788
2077 54859879989 713 2789
2078 54860127754 713 2790
2079 54860127768 713 2791
2080 54860127781 713 2792
2081 54860127817 713 2793
2082 54860127889 713 2794
2083 54860128059 713 2795
2084 54860131147 713 2796
2085 54860131150 713 2797
2086 54969618467 713 2798
2087 54969618571 713 2799
2088 54969618607 713 2800
2089 54969618609 713 2801
2090 56926927613 713 2802
2091 64323414271 713 2804
2092 64323414281 713 2804
2093 64323414458 713 2805
2094 64323414467 713 2806
2095 64323416242 713 2807
2096 83969097581 713 2808
2097 83969097599 713 2809
2098 83969097880 713 2810
2099 83969097898 713 2812
2100 83969097943 713 2813
2101 83969098006 713 2814
2102 83969098033 713 2815
2103 83969098177 713 2815
2104 83970142449 713 2816
2105 84053125271 713 2817
2106 88367859305 713 2818
2107 88367859316 713 2819
2108 88367859319 713 2820
2109 88367859352 713 2821
2110 88367859385 713 2822
2111 88367859410 713 2823
2112 88367910365 713 2824
2113 88367910371 713 2825
2114 88367910491 713 2826
2115 88367910716 713 2827
2116 88367911937 713 2828
2117 88367911955 713 2829
2118 88367911962 713 2830
2119 88368109897 713 2831
2120 88368109926 713 2832
2121 88368539373 713 2833
2122 88368613410 713 2834
2123 88368613426 713 2835
2124 88368768132 713 2836
2125 88368768134 713 2837
2126 88368768187 713 2838
2127 88368768191 713 2839
2128 88368768196 713 2840
2129 88368768358 713 2841
2130 88368768365 713 2842
2131 88368768366 713 2843
2132 88368768718 713 2844
2133 88368768786 713 2845
2134 88368768815 713 2846
2135 88368769098 713 2847
2136 88368770208 713 2848
2137 88368770224 713 2849
2138 88368770231 713 2850
2139 88368770240 713 2851
2140 92040456664 713 2852
2141 92040456811 713 2853
2142 92040456906 713 2854
2143 92040456920 713 2855
2144 92040456982 713 2856
2145 92041442155 713 2857
2146 92041442171 713 2858
2147 92041442197 713 2859
2148 92041805014 713 2860
2149 92041805334 713 2861
2150 92041805335 713 2862
2151 92041805349 713 2863
2152 92041805378 713 2864
2153 92041805431 713 2865
2154 92041837436 713 2866
2155 92041837459 713 2867
2156 92041837465 713 2868
2157 92041838972 713 2869
2158 92041839023 713 2870
2159 92041840158 713 2871
2160 92041886446 713 2872
2161 92042130902 713 2873
2162 92042130908 713 2874
2163 92042131338 713 2875
2164 92042131703 713 2876
2165 92042134339 713 2877
2166 92042134347 713 2878
2167 92042538521 713 2879
2168 92042538660 713 2880
2169 92042538703 713 2881
2170 92046800038 713 2882
2171 92046800109 713 2883
2172 92074036576 713 2884
2173 92074036578 713 2886
2174 92074036589 713 2887
2175 92074036598 713 2888
2176 92074036603 713 2889
2177 92074036622 713 2890
2178 92074036698 713 2891
2179 92074036758 713 2892
2180 92074036760 713 2893
2181 92074037216 713 2893
2182 92082003045 713 2894
2183 92082003047 713 2895
2184 92082003058 713 2896
2185 92082719250 713 2897
2186 92084132656 713 2898
2187 92084138413 713 2899
2188 92084138416 713 2900
2189 92084139849 713 2901
2190 92085586798 713 2902
2191 92085586803 713 2903
2192 92085586810 713 2904
2193 92085586975 713 2905
2194 92085586982 713 2907
2195 92085586983 713 2907
2196 92085587915 713 2908
2197 92086617589 713 2909
2198 92086618770 713 2910
2199 92086618775 713 2911
2200 92086618779 713 2912
2201 92086619555 713 2913
2202 92086619626 713 2914
2203 92086619649 713 2915
2204 92119623180 713 2916
2205 92119623254 713 2917
2206 92119624189 713 2918
2207 92119624198 713 2919
2208 92119625347 713 2920
2209 92365178163 713 2921
2210 92365178249 713 2922
2211 92365178321 713 2923
2212 92365179382 713 2924
2213 92365179396 713 2925
2214 92365179402 713 2926
2215 92365179415 713 2927
2216 92365179416 713 2928
2217 92365179432 713 2929
2218 92365179440 713 2930
2219 92365179451 713 2931
2220 92365179656 713 2932
2221 109523957360 711 2932
2222 109523957365 711 2932
2223 113152079824 711 2933
2224 113152079830 711 2934
2225 113160408004 711 2935
2226 113160408010 711 2936
2227 113160470391 711 2937
2228 113160471103 711 2938
2229 113160471259 711 2939
2230 113160473227 711 2940
2231 113160473249 711 2941
2232 113160473434 711 2942
2233 113160473460 711 2943
2234 113160473496 711 2944
2235 113160473498 711 2945
2236 113160477328 711 2946
2237 113160477342 711 2947
2238 113160477343 711 2948
2239 113160477415 711 2949
2240 113160477447 711 2950
2241 113160477541 711 2951
2242 113160477558 711 2952
2243 113160477778 711 2953
2244 113160477780 711 2954
2245 170162851143 711 2955
2246 170162851145 711 2956
2247 170162851181 711 2957
2248 170162851189 711 2958
2249 170162851265 711 2959
2250 170171431391 711 2960
2251 170171431439 711 2961
2252 170171431503 711 2962
2253 187244668229 711 2963
2254 187244668230 711 2964
2255 187244668295 711 2965
2256 205942987088 711 2966
2257 205942987091 711 2967
2258 205942987136 711 2968
2259 205942987137 711 2969
2260 205942994738 711 2970
2261 205943118308 711 2971
2262 205943118333 711 2972
2263 205943118577 711 2973
2264 205943545456 711 2974
2265 205943545682 711 2975
2266 205943546783 711 2976
2267 205943546887 711 2977
2268 205943546955 711 2978
2269 205943547184 711 2979
2270 205943547326 711 2980
2271 205943549804 711 2981
2272 205943549819 711 2982
2273 205943549821 711 2984
2274 205943549944 711 2984
2275 205952943099 711 2985
2276 205952943130 711 2986
2277 207041169266 711 2987
2278 207041172950 711 2988
2279 207041172957 711 2989
2280 207041173164 711 2990
2281 207041173194 711 2991
2282 207042141340 711 2992
2283 207042141381 711 2993
2284 207042141627 711 2994
2285 207042141770 711 2995
2286 207042141789 711 2996
2287 207042141790 711 2997
2288 207042141802 711 2998
2289 207042141926 711 2999
2290 213941450546 711 3000
2291 213941453131 711 3001
2292 213941453431 711 3002
2293 213941453437 711 3003
2294 213941454422 711 3004
2295 213941694993 711 3005
2296 213941694996 711 3006
2297 213941695008 711 3007
2298 213941695443 711 3008
2299 213941783573 711 3009
2300 213941783605 711 3010
2301 213941915777 711 3011
2302 213941915793 711 3012
2303 213941915921 711 3013
2304 213941916756 711 3014
2305 213941916764 711 3015
2306 213941916832 711 3016
2307 213941916847 711 3017
2308 213941916866 711 3018
2309 213941916871 711 3019
2310 213941916885 711 3020
2311 213941916921 711 3021
2312 213941916926 711 3022
2313 213941917103 711 3023
2314 213941917108 711 3024
2315 213946926178 711 3025
2316 213946926202 711 3026
2317 213947003212 711 3027
2318 213947534746 711 3028
2319 213947534758 711 3029
2320 213947534806 711 3030
2321 213947534914 711 3031
2322 213947534964 711 3032
2323 213947551395 711 3033
2324 213947551407 711 3034
2325 213947551494 711 3035
2326 213947551578 711 3036
2327 213947551625 711 3037
2328 213947551846 711 3038
2329 213947552354 711 3039
2330 214184404325 711 3040
2331 214185970324 711 3041
2332 214185970345 711 3042
2333 214185970383 711 3043
2334 214185970414 711 3044
2335 214185970500 711 3045
2336 214185970505 711 3046
2337 214185970719 711 3047
2338 214185971579 711 3048
2339 214185971632 711 3049
2340 214185971669 711 3050
2341 214186049997 711 3051
2342 214186049998 711 3053
