10.803	2.53029	0.0933835	3.05	1	0.0652614	0.565514
10.8345	2.54154	0.102687	3.05	1	0.0654257	0.617546
10.866	2.55121	0.111194	3.05	1	0.0655745	0.664662
10.8975	2.559	0.118854	3.05	1	0.0657077	0.706849
10.929	2.5674	0.125752	3.05	1	0.0658254	0.744098
10.9605	2.5749	0.131798	3.05	1	0.0659274	0.776399
10.992	2.57947	0.136862	3.05	1	0.0660137	0.803744
11.0235	2.58466	0.141107	3.05	1	0.0660844	0.826126
11.055	2.58969	0.144482	3.05	1	0.0661394	0.84354
11.0865	2.59083	0.146765	3.05	1	0.0661787	0.855982
11.118	2.59258	0.148198	3.05	1	0.0662023	0.863449
11.1444	2.59495	0.148778	3.05	1	0.0662101	0.865937
11.2444	2.20973	0.153226	3.05	1	0.0693416	1
11.3444	1.86757	0.134899	3.05	1	0.0722322	1
11.4444	1.60234	0.119675	3.05	1	0.0746877	1
11.5444	1.39853	0.107076	3.05	1	0.0765633	1
11.6444	1.24326	0.096702	3.05	1	0.0777813	1
11.7444	1.12614	0.0882177	3.05	1	0.0783361	1
11.8444	1.03907	0.0813458	3.05	1	0.0782871	1
11.9444	0.975756	0.0758565	3.05	1	0.0777412	1
12.0444	0.931384	0.0715592	3.05	1	0.076831	1
12.1444	0.902257	0.0682961	3.05	1	0.0756947	1
12.2444	0.885513	0.0659351	3.05	1	0.0744598	1
12.3444	0.878884	0.0643635	3.05	1	0.0732332	1
12.4444	0.880512	0.0634824	3.05	1	0.0720971	1
12.5444	0.888789	0.0632008	3.05	1	0.0711089	1
12.6444	0.902247	0.0634312	3.05	1	0.0703036	1
12.7444	0.919476	0.0640849	3.05	1	0.0696973	1
12.8444	0.939078	0.0650703	3.05	1	0.0692917	1
12.9444	0.959665	0.0662916	3.05	1	0.0690778	1
13.0444	0.97989	0.0676508	3.05	1	0.0690391	1
13.1444	0.998506	0.0690514	3.05	1	0.0691547	1
13.2444	1.01444	0.0704037	3.05	1	0.0694012	1
13.3444	1.02688	0.0716297	3.05	1	0.069755	1
13.4444	1.03528	0.0726697	3.05	1	0.070193	1
13.5444	1.0395	0.0734856	3.05	1	0.0706935	1
13.6444	1.03965	0.0740605	3.05	1	0.0712357	1
13.7444	1.03616	0.0743968	3.05	1	0.0718005	1
13.8444	1.02962	0.0745121	3.05	1	0.0723686	1
13.9444	1.02078	0.0744346	3.05	1	0.0729196	1
14.0444	1.01044	0.0741976	3.05	1	0.0734309	1
14.1444	0.99945	0.0738359	3.05	1	0.0738765	1
14.2444	0.988622	0.0733821	3.05	1	0.0742266	1
14.3444	0.978744	0.0728657	3.05	1	0.0744482	1
14.4444	0.970548	0.0723122	3.05	1	0.0745065	1
14.5444	0.964706	0.0717439	3.05	1	0.0743687	1
14.6444	0.961807	0.0711812	3.05	1	0.0740078	1
14.7444	0.962342	0.0706431	3.05	1	0.0734075	1
14.8444	0.966671	0.070149	3.05	1	0.0725676	1
14.9444	0.974993	0.0697195	3.05	1	0.0715077	1
15.0444	0.987304	0.0693764	3.05	1	0.0702685	1
15.1444	1.00336	0.0691428	3.05	1	0.0689113	1
15.2444	1.02263	0.0690425	3.05	1	0.0675146	1
15.3444	1.04428	0.0690986	3.05	1	0.0661688	1
15.4444	1.06712	0.0693315	3.05	1	0.0649707	1
15.5444	1.08965	0.069757	3.05	1	0.0640179	1
15.6444	1.11004	0.0703831	3.05	1	0.0634058	1
15.7444	1.12623	0.0712069	3.05	1	0.0632259	1
15.8444	1.13598	0.0722101	3.05	1	0.0635665	1
15.9444	1.13702	0.0733557	3.05	1	0.0645156	1
16.0444	1.12724	0.074584	3.05	1	0.0661649	1
16.1444	1.10487	0.0758102	3.05	1	0.0686146	1
16.2444	1.06871	0.0769252	3.05	1	0.0719792	1
16.3444	1.01842	0.0778004	3.05	1	0.0763933	1
16.4444	0.954646	0.0782981	3.05	1	0.0820179	1
16.5444	0.879171	0.0782878	3.05	1	0.0890473	1
16.6444	0.794825	0.0776671	3.05	1	0.097716	1
16.7444	0.705244	0.0763829	3.05	1	0.108307	1
16.8444	0.614455	0.074448	3.05	1	0.121161	1
16.9444	0.526364	0.0719467	3.05	1	0.136686	1
17.0444	0.444288	0.0690292	3.05	1	0.155371	1
17.1444	0.383512	0.0658924	3.05	0.765313	0.131491	1
17.2444	0	0.0627552	3.05	0	7.16197e-06	1
17.3444	0	0.0598341	3.05	0	7.16197e-06	1
17.4444	0	0.057325	3.05	0	7.16197e-06	1
17.5444	0	0.0553951	3.05	0	7.16197e-06	1
17.6444	0	0.0541848	3.05	0	7.16197e-06	1
17.7444	0	0.0538176	3.05	0	7.16197e-06	1
17.8444	0	0.0544148	3.05	0	7.16197e-06	1
17.9444	0	0.056113	3.05	0	7.16197e-06	1
18.0444	0	0.0590834	3.05	0	7.16197e-06	1
18.1444	0	0.0635524	3.05	0	7.16197e-06	1
18.2444	0	0.0698257	3.05	0	7.16197e-06	1
18.3444	0	0.078316	3.05	0	7.16197e-06	1
18.4444	0	0.089579	3.05	0	7.16197e-06	1
18.5444	0	0.104357	3.05	0	7.16197e-06	1
18.6444	0	0.123635	3.05	0	7.16197e-06	1
18.7444	0	0.148714	3.05	0	7.16197e-06	1
18.8444	0	0.181292	3.05	0	7.16197e-06	1
18.9444	0	0.22357	3.05	0	7.16197e-06	1
19.0444	0	0.163566	3.05	0	7.16197e-06	0.640312
